date,sku_id,actual_units,predicted_units,absolute_error,squared_error
2022-01-01,SKU0152,0.0,0.8307150232134676,0.8307150232134676,0.690087449792552
2022-01-02,SKU0152,0.0,0.8307150232134676,0.8307150232134676,0.690087449792552
2022-01-03,SKU0152,1.0,0.6934893556538483,0.3065106443461517,0.09394877509749311
2022-01-04,SKU0152,0.0,0.8800596216508613,0.8800596216508613,0.7745049376602571
2022-01-05,SKU0152,1.0,0.9201053068924386,0.07989469310756137,0.006383161986751413
2022-01-06,SKU0152,0.0,0.8172684651098746,0.8172684651098746,0.6679277440630503
2022-01-07,SKU0152,0.0,0.8152847831399959,0.8152847831399959,0.66468927761963
2022-01-08,SKU0152,0.0,0.7261794545427557,0.7261794545427557,0.5273366002000142
2022-01-09,SKU0152,0.0,0.6684157063472351,0.6684157063472351,0.4467795564916733
2022-01-10,SKU0152,0.0,0.5535857736595163,0.5535857736595163,0.30645720879820526
2022-01-11,SKU0152,0.0,0.47150875764273176,0.47150875764273176,0.22232050853379234
2022-01-12,SKU0152,1.0,0.40137044202810385,0.5986295579718961,0.3583573476776277
2022-01-13,SKU0152,1.0,0.47150875764273176,0.5284912423572683,0.2793029932483289
2022-01-14,SKU0152,0.0,0.40137044202810385,0.40137044202810385,0.16109823173383547
2022-01-15,SKU0152,1.0,0.4415496939571879,0.5584503060428121,0.3118667443193105
2022-01-16,SKU0152,0.0,0.4902048757813307,0.4902048757813307,0.24030082023978988
2022-01-17,SKU0152,1.0,0.1636648091884572,0.8363351908115428,0.6994565513897798
2022-01-18,SKU0152,2.0,0.6648796090952518,1.3351203909047482,1.7825464582096477
2022-01-19,SKU0152,2.0,0.8129131424552835,1.1870868575447164,1.4091752073553898
2022-01-20,SKU0152,1.0,0.8456825195100819,0.1543174804899181,0.023813884784756257
2022-01-21,SKU0152,1.0,0.9668107051999238,0.03318929480007615,0.0011015292893263619
2022-01-22,SKU0152,1.0,1.2282871998161624,0.2282871998161624,0.052115045599904465
2022-01-23,SKU0152,1.0,1.1837925718025364,0.1837925718025364,0.033779709449790495
2022-01-24,SKU0152,1.0,1.308875940375858,0.3088759403758581,0.09540434654307063
2022-01-25,SKU0152,1.0,1.105773253938452,0.10577325393845194,0.011187981248728239
2022-01-26,SKU0152,5.0,1.1821487957716466,3.8178512042283534,14.575987817627889
2022-01-27,SKU0152,2.0,1.3970112542993853,0.6029887457006147,0.36359542744160056
2022-01-28,SKU0152,0.0,1.4737138573261925,1.4737138573261925,2.1718325332752455
2022-01-29,SKU0152,2.0,1.2431171548698523,0.7568828451301477,0.5728716412523072
2022-01-30,SKU0152,3.0,1.5143688203354615,1.4856311796645385,2.2071000019914484
2022-01-31,SKU0152,1.0,1.6107596008002845,0.6107596008002845,0.37302728996972284
2022-02-01,SKU0152,3.0,1.5535453204580558,1.4464546795419442,2.0922311399687885
2022-02-02,SKU0152,1.0,1.874923579186038,0.8749235791860379,0.7654912694157071
2022-02-03,SKU0152,5.0,1.7456726673291754,3.2543273326708246,10.590646388168404
2022-02-04,SKU0152,2.0,2.1266663067596068,0.12666630675960677,0.016044353268118806
2022-02-05,SKU0152,2.0,2.2007029798929785,0.20070297989297847,0.040281686137921324
2022-02-06,SKU0152,0.0,2.066238936219676,2.066238936219676,4.2693433415502176
2022-02-07,SKU0152,0.0,2.0693318352851353,2.0693318352851353,4.2821342445245465
2022-02-08,SKU0152,4.0,2.16183030539305,1.83816969460695,3.3788678261714074
2022-02-09,SKU0152,1.0,2.1143746755652324,1.1143746755652324,1.241830917541117
2022-02-10,SKU0152,6.0,1.8683256368648835,4.131674363135117,17.070733042987975
2022-02-11,SKU0152,3.0,2.3022881458597437,0.6977118541402563,0.48680183140783423
2022-02-12,SKU0152,2.0,2.325859859043172,0.32585985904317205,0.10618464773563596
2022-02-13,SKU0152,1.0,2.2979902972521717,1.2979902972521717,1.6847788117607811
2022-02-14,SKU0152,6.0,2.227251683193412,3.772748316806588,14.233629861966943
2022-02-15,SKU0152,1.0,2.6032853418726796,1.6032853418726796,2.570523887463795
2022-02-16,SKU0152,0.0,2.4986257312442106,2.4986257312442106,6.243130544835666
2022-02-17,SKU0152,0.0,2.0967302196928688,2.0967302196928688,4.3962776141733055
2022-02-18,SKU0152,2.0,2.0949567594009957,0.09495675940099568,0.009016786155938582
2022-02-19,SKU0152,8.0,2.075311699309571,5.924688300690429,35.10193146033804
2022-02-20,SKU0152,2.0,2.6856745300201244,0.6856745300201244,0.4701495611183184
2022-02-21,SKU0152,4.0,3.0924077781895027,0.9075922218104973,0.8237236410909149
2022-02-22,SKU0152,4.0,2.7639943629267956,1.2360056370732044,1.527709934876738
2022-02-23,SKU0152,0.0,3.0949163037388203,3.0949163037388203,9.578506927148362
2022-02-24,SKU0152,1.0,2.5352724025828683,1.5352724025828683,2.357061350132573
2022-02-25,SKU0152,3.0,2.518362456674125,0.48163754332587505,0.23197472314098416
2022-02-26,SKU0152,1.0,2.3302811517843414,1.3302811517843414,1.769647942792674
2022-02-27,SKU0152,3.0,2.5587862549715847,0.44121374502841526,0.19466956880199943
2022-02-28,SKU0152,4.0,2.2294125395568756,1.7705874604431244,3.1349799550784327
2022-03-01,SKU0152,5.0,2.646828817113176,2.353171182886824,5.5374146159689746
2022-03-02,SKU0152,3.0,2.8491864751284157,0.15081352487158428,0.022744719284191972
2022-03-03,SKU0152,2.0,2.9495839030375444,0.9495839030375444,0.9017095889080164
2022-03-04,SKU0152,6.0,2.91601803580842,3.08398196419158,9.510944755458956
2022-03-05,SKU0152,1.0,2.6820714003513673,1.6820714003513673,2.8293641958800095
2022-03-06,SKU0152,3.0,3.608021061922786,0.6080210619227859,0.3696896117417123
2022-03-07,SKU0152,4.0,3.353885941069848,0.6461140589301522,0.41746337714719617
2022-03-08,SKU0152,10.0,3.8615620106954496,6.138437989304551,37.6804209485373
2022-03-09,SKU0152,5.0,4.308043873990258,0.6919561260097424,0.47880328032241054
2022-03-10,SKU0152,8.0,4.3323893895876795,3.6676106104123205,13.451367589609035
2022-03-11,SKU0152,6.0,4.7176206428770495,1.2823793571229505,1.6444968155750717
2022-03-12,SKU0152,4.0,5.82552971603286,1.82552971603286,3.3325587441190145
2022-03-13,SKU0152,3.0,5.231291807946454,2.2312918079464543,4.978663132208957
2022-03-14,SKU0152,4.0,5.072394566677266,1.072394566677266,1.1500301066389214
2022-03-15,SKU0152,6.0,5.117805997146724,0.882194002853276,0.7782662586702859
2022-03-16,SKU0152,3.0,4.2681575945915355,1.2681575945915355,1.6082236847201894
2022-03-17,SKU0152,4.0,4.4019049171573315,0.40190491715733145,0.16152756243524147
2022-03-18,SKU0152,2.0,3.9470023061477457,1.9470023061477457,3.79081798014464
2022-03-19,SKU0152,2.0,4.148984360289959,2.148984360289959,4.618133780770846
2022-03-20,SKU0152,2.0,3.9220464385043377,1.9220464385043377,3.6942625117672088
2022-03-21,SKU0152,4.0,3.680367762323895,0.31963223767610494,0.10216476736183404
2022-03-22,SKU0152,6.0,3.548367811580242,2.451632188419758,6.010500387295852
2022-03-23,SKU0152,1.0,3.74936641776217,2.74936641776217,7.559015699118387
2022-03-24,SKU0152,2.0,2.973322849164155,0.973322849164155,0.9473573687050284
2022-03-25,SKU0152,3.0,3.0371745439601696,0.037174543960169615,0.0013819467186465832
2022-03-26,SKU0152,1.0,2.8558820570577854,1.8558820570577854,3.444298209709037
2022-03-27,SKU0152,4.0,3.109970944664251,0.890029055335749,0.7921517193418458
2022-03-28,SKU0152,3.0,2.7912057474530516,0.2087942525469484,0.04359503989663886
2022-03-29,SKU0152,4.0,2.5742251281186075,1.4257748718813925,2.032833985288401
2022-03-30,SKU0152,4.0,2.7893416838783733,1.2106583161216267,1.4656935583944526
2022-03-31,SKU0152,3.0,2.619661204878958,0.38033879512104196,0.14465759907412593
2022-04-01,SKU0152,0.0,3.3885250104322613,3.3885250104322613,11.482101746324956
2022-04-02,SKU0152,1.0,2.5831538132855387,1.5831538132855387,2.5063759965205423
2022-04-03,SKU0152,5.0,2.864429802669297,2.135570197330703,4.560660067727097
2022-04-04,SKU0152,3.0,2.837682266101402,0.16231773389859816,0.026347046737976124
2022-04-05,SKU0152,1.0,2.5524694603094207,1.5524694603094207,2.410161425193424
2022-04-06,SKU0152,2.0,2.5584497137489426,0.5584497137489426,0.3118660827862759
2022-04-07,SKU0152,3.0,2.623742487353078,0.3762575126469221,0.14156971582324873
2022-04-08,SKU0152,1.0,2.4628147725978407,1.4628147725978407,2.1398270589304724
2022-04-09,SKU0152,5.0,2.3875949423479406,2.6124050576520594,6.82466018524606
2022-04-10,SKU0152,1.0,2.633742001847807,1.633742001847807,2.66911292860168
2022-04-11,SKU0152,3.0,2.3259960742383385,0.6740039257616615,0.45428129194213124
2022-04-12,SKU0152,3.0,2.474780122653841,0.5252198773461592,0.2758559195595145
2022-04-13,SKU0152,4.0,2.135332992795743,1.864667007204257,3.4769830477560806
2022-04-14,SKU0152,3.0,2.4367841237979126,0.5632158762020874,0.317212123206085
2022-04-15,SKU0152,4.0,2.6838465183910385,1.3161534816089615,1.732259987151391
2022-04-16,SKU0152,0.0,2.7715578488805837,2.7715578488805837,7.681532909691568
2022-04-17,SKU0152,1.0,2.566581863304294,1.566581863304294,2.454178734433954
2022-04-18,SKU0152,5.0,2.683825752915656,2.316174247084344,5.364663142856727
2022-04-19,SKU0152,3.0,3.2143567588383855,0.21435675883838545,0.04594882005969774
2022-04-20,SKU0152,3.0,3.4301980966953374,0.4301980966953374,0.18507040240029085
2022-04-21,SKU0152,4.0,3.2714857772068444,0.7285142227931556,0.5307329728119156
2022-04-22,SKU0152,3.0,3.784781821926874,0.7847818219268738,0.6158825080268635
2022-04-23,SKU0152,3.0,3.477199632065252,0.47719963206525184,0.22771948884321175
2022-04-24,SKU0152,2.0,3.5122673318194138,1.5122673318194138,2.286952482888209
2022-04-25,SKU0152,2.0,3.7566883706209406,1.7566883706209406,3.0859540314748553
2022-04-26,SKU0152,7.0,2.682126832872446,4.317873167127554,18.644028687400134
2022-04-27,SKU0152,1.0,2.959550279829422,1.959550279829422,3.839837299179566
2022-04-28,SKU0152,0.0,2.823926357370576,2.823926357370576,7.97456007185225
2022-04-29,SKU0152,5.0,3.2222207133176877,1.7777792866823123,3.160499192156671
2022-04-30,SKU0152,5.0,3.0931351051400493,1.9068648948599507,3.6361337272492507
2022-05-01,SKU0152,1.0,3.4844904844457276,2.4844904844457276,6.172692967301367
2022-05-02,SKU0152,2.0,3.005379458825638,1.005379458825638,1.0107878562285326
2022-05-03,SKU0152,2.0,2.8718269351540826,0.8718269351540826,0.760082204860161
2022-05-04,SKU0152,5.0,2.747720848763149,2.252279151236851,5.07276137509619
2022-05-05,SKU0152,1.0,2.9136706715231937,1.9136706715231937,3.662135439048031
2022-05-06,SKU0152,2.0,2.8279487514607573,0.8279487514607573,0.6854991350454269
2022-05-07,SKU0152,4.0,2.742586441335657,1.257413558664343,1.581088857512927
2022-05-08,SKU0152,0.0,2.8236260069232886,2.8236260069232886,7.972863826973556
2022-05-09,SKU0152,4.0,2.6965215477461353,1.3034784522538647,1.6990560754901307
2022-05-10,SKU0152,4.0,2.404182327564234,1.595817672435766,2.546634043658306
2022-05-11,SKU0152,5.0,2.7268920383586286,2.2731079616413714,5.16701980527739
2022-05-12,SKU0152,2.0,2.97946369323252,0.9794636932325198,0.9593491263606877
2022-05-13,SKU0152,4.0,2.932640127844174,1.067359872155826,1.1392570966885012
2022-05-14,SKU0152,2.0,2.87849526179636,0.8784952617963602,0.7717539249986554
2022-05-15,SKU0152,2.0,2.7513507824464822,0.7513507824464822,0.5645279982829411
2022-05-16,SKU0152,1.0,2.824710819949815,1.8247108199498152,3.329569576441927
2022-05-17,SKU0152,5.0,2.6647150077793835,2.3352849922206165,5.453555994890845
2022-05-18,SKU0152,4.0,2.827067237313724,1.1729327626862762,1.3757712657828605
2022-05-19,SKU0152,1.0,2.923047673894909,1.9230476738949092,3.698112356072621
2022-05-20,SKU0152,0.0,2.8315678914728073,2.8315678914728073,8.01777672401976
2022-05-21,SKU0152,6.0,2.633504651750159,3.366495348249841,11.333290929787818
2022-05-22,SKU0152,5.0,3.2838900440674132,1.7161099559325868,2.945033380850945
2022-05-23,SKU0152,4.0,2.932774205169079,1.0672257948309212,1.1389708971524914
2022-05-24,SKU0152,3.0,2.8775217410072598,0.12247825899274023,0.015000923925892752
2022-05-25,SKU0152,1.0,3.348552934711132,2.348552934711132,5.5157008871402695
2022-05-26,SKU0152,6.0,3.113639853869689,2.886360146130311,8.331074893169392
2022-05-27,SKU0152,0.0,2.853360496856187,2.853360496856187,8.141666125019388
2022-05-28,SKU0152,1.0,2.765643503452148,1.7656435034521478,3.1174969812827746
2022-05-29,SKU0152,3.0,2.799171722357063,0.2008282776429371,0.040331997101028624
2022-05-30,SKU0152,0.0,2.964155829686171,2.964155829686171,8.786219782662513
2022-05-31,SKU0152,4.0,2.756515004849917,1.2434849951500828,1.5462549331634015
2022-06-01,SKU0152,6.0,2.5119013023253918,3.4880986976746082,12.166832524719299
2022-06-02,SKU0152,0.0,2.9514591488085973,2.9514591488085973,8.71111110708597
2022-06-03,SKU0152,7.0,3.519225519338445,3.480774480661555,12.115790985224717
2022-06-04,SKU0152,5.0,4.050343836052597,0.9496561639474033,0.9018468297232972
2022-06-05,SKU0152,4.0,4.0466820891100825,0.046682089110082536,0.0021792174436816867
2022-06-06,SKU0152,5.0,4.275053127661715,0.7249468723382853,0.525547967713062
2022-06-07,SKU0152,3.0,3.8265818462743524,0.8265818462743524,0.6832375485903172
2022-06-08,SKU0152,5.0,4.070458431302119,0.9295415686978812,0.8640475279373178
2022-06-09,SKU0152,3.0,0.4657502925098372,2.534249707490163,6.422421579913976
2022-06-10,SKU0152,0.0,0.5773114515961323,0.5773114515961323,0.3332885121440334
2022-06-11,SKU0152,0.0,0.5773114515961323,0.5773114515961323,0.3332885121440334
2022-06-12,SKU0152,0.0,0.4681075424126995,0.4681075424126995,0.21912467126365723
2022-06-13,SKU0152,0.0,0.4681075424126995,0.4681075424126995,0.21912467126365723
2022-06-14,SKU0152,0.0,0.4681075424126995,0.4681075424126995,0.21912467126365723
2022-06-15,SKU0152,0.0,0.4844464106484363,0.4844464106484363,0.23468832479015336
2022-06-16,SKU0152,0.0,0.4844464106484363,0.4844464106484363,0.23468832479015336
2022-06-17,SKU0152,0.0,0.3979692267980717,0.3979692267980717,0.15837950547825502
2022-06-18,SKU0152,0.0,0.3956119768952094,0.3956119768952094,0.15650883626293569
2022-06-19,SKU0152,0.0,0.3992926811323639,0.3992926811323639,0.1594346452058716
2022-06-20,SKU0152,1.0,0.3875399406148957,0.6124600593851043,0.37510732434200544
2022-06-21,SKU0152,1.0,0.3792731086594726,0.6207268913405274,0.3853018736332749
2022-06-22,SKU0152,0.0,0.4694309967469917,0.4694309967469917,0.2203654607068741
2022-06-23,SKU0152,0.0,0.41675807736017106,0.41675807736017106,0.17368729504494632
2022-06-24,SKU0152,2.0,0.5652506024202809,1.434749397579719,2.0585058338553663
2022-06-25,SKU0152,1.0,0.4804591849528984,0.5195408150471016,0.2699226584998066
2022-06-26,SKU0152,0.0,0.5204165922136273,0.5204165922136273,0.2708334294512449
2022-06-27,SKU0152,1.0,0.5204165922136273,0.47958340778637265,0.2300002450239902
2022-06-28,SKU0152,0.0,0.6024936082304119,0.6024936082304119,0.362998547958501
2022-06-29,SKU0152,0.0,0.6535871621977459,0.6535871621977459,0.42717617858970264
2022-06-30,SKU0152,1.0,0.5961160770623977,0.40388392293760234,0.1631222232074671
2022-07-01,SKU0152,0.0,0.6232429702290457,0.6232429702290457,0.38843179993992316
2022-07-02,SKU0152,1.0,0.6743365241963798,0.3256634758036202,0.10605669947249512
2022-07-03,SKU0152,0.0,0.6490088792173142,0.6490088792173142,0.42121252530291436
2022-07-04,SKU0152,0.0,0.5764114423187144,0.5764114423187144,0.33225015083594067
2022-07-05,SKU0152,1.0,0.7126659353917636,0.2873340646082364,0.08256086468429018
2022-07-06,SKU0152,2.0,0.5764114423187144,1.4235885576812857,2.026604381561083
2022-07-07,SKU0152,0.0,0.7346332923713341,0.7346332923713341,0.5396860742603461
2022-07-08,SKU0152,2.0,0.6014850916253276,1.3985149083746724,1.9558439489462183
2022-07-09,SKU0152,0.0,0.6553864103853284,0.6553864103853284,0.4295313469177661
2022-07-10,SKU0152,1.0,0.6553864103853284,0.3446135896146716,0.11875852614710929
2022-07-11,SKU0152,0.0,0.6553864103853284,0.6553864103853284,0.4295313469177661
2022-07-12,SKU0152,2.0,0.6553864103853284,1.3446135896146716,1.8079857053764525
2022-07-13,SKU0152,0.0,0.8193447717704389,0.8193447717704389,0.6713258550275525
2022-07-14,SKU0152,1.0,0.7346332923713341,0.2653667076286659,0.07041948951767783
2022-07-15,SKU0152,2.0,0.8193447717704389,1.1806552282295613,1.3939467679457973
2022-07-16,SKU0152,1.0,0.9153098619117268,0.08469013808827319,0.007172419489410782
2022-07-17,SKU0152,0.0,0.9437743024368616,0.9437743024368616,0.8907099339401846
2022-07-18,SKU0152,1.0,0.9074761316634077,0.09252386833659232,0.00856066621196707
2022-07-19,SKU0152,0.0,0.9074761316634077,0.9074761316634077,0.8235129295387824
2022-07-20,SKU0152,0.0,1.272563403218191,1.272563403218191,1.619417615210264
2022-07-21,SKU0152,2.0,1.0814827573642178,0.9185172426357822,0.8436739250192403
2022-07-22,SKU0152,1.0,1.0369974992024094,0.036997499202409356,0.001368814947232281
2022-07-23,SKU0152,1.0,1.141149676732051,0.14114967673205103,0.01992323124156251
2022-07-24,SKU0152,1.0,1.0345874314843035,0.034587431484303544,0.001196290416681392
2022-07-25,SKU0152,0.0,1.1355700515412763,1.1355700515412763,1.2895193419574569
2022-07-26,SKU0152,0.0,1.0661000542256998,1.0661000542256998,1.13656932562004
2022-07-27,SKU0152,2.0,1.0280998316774936,0.9719001683225064,0.9445899371853163
2022-07-28,SKU0152,0.0,1.125766973593533,1.125766973593533,1.2673512788339423
2022-07-29,SKU0152,1.0,0.922552058451758,0.07744794154824197,0.005998183650059905
2022-07-30,SKU0152,0.0,0.7152944324005195,0.7152944324005195,0.5116461250231813
2022-07-31,SKU0152,1.0,0.8363673851484968,0.16363261485150316,0.02677563264314037
2022-08-01,SKU0152,0.0,0.7511535047997484,0.7511535047997484,0.5642315877729457
2022-08-02,SKU0152,0.0,0.6971746103497362,0.6971746103497362,0.48605243731630643
2022-08-03,SKU0152,0.0,0.7447759736317343,0.7447759736317343,0.5546912508990978
2022-08-04,SKU0152,0.0,0.5640264096037296,0.5640264096037296,0.3181257907304742
2022-08-05,SKU0152,0.0,0.5313220330868664,0.5313220330868664,0.2823031028435612
2022-08-06,SKU0152,0.0,0.44250391344971235,0.44250391344971235,0.19580971341831052
2022-08-07,SKU0152,0.0,0.4199669611170824,0.4199669611170824,0.17637224842991703
2022-08-08,SKU0152,0.0,0.37236559783508444,0.37236559783508444,0.13865613845107985
2022-08-09,SKU0152,3.0,0.379106701455454,2.620893298544546,6.869081682355711
2022-08-10,SKU0152,1.0,0.5088013948703094,0.4911986051296906,0.2412760696813537
2022-08-11,SKU0152,0.0,0.5500181512254654,0.5500181512254654,0.3025199666774789
2022-08-12,SKU0152,1.0,0.4612000315883113,0.5387999684116886,0.2903054059604367
2022-08-13,SKU0152,0.0,0.5563956823934796,0.5563956823934796,0.30957615538610583
2022-08-14,SKU0152,2.0,0.46757756275632556,1.5324224372436746,2.348318526167844
2022-08-15,SKU0152,1.0,0.7887618768637614,0.21123812313623858,0.04462154466612069
2022-08-16,SKU0152,1.0,0.6719066228137425,0.32809337718625753,0.10764526415348386
2022-08-17,SKU0152,1.0,0.7620604191471633,0.23793958085283673,0.056615244136423624
2022-08-18,SKU0152,1.0,0.7950047245372248,0.20499527546277518,0.04202306296205908
2022-08-19,SKU0152,1.0,0.8546716439050588,0.1453283560949412,0.021120331085258036
2022-08-20,SKU0152,1.0,0.8957338407806386,0.10426615921936144,0.010871431958357231
2022-08-21,SKU0152,0.0,1.0146870518604294,1.0146870518604294,1.0295898132132097
2022-08-22,SKU0152,1.0,1.0622884151424272,0.06228841514242722,0.003879846660955357
2022-08-23,SKU0152,0.0,0.8292344221460901,0.8292344221460901,0.68762972687196
2022-08-24,SKU0152,0.0,0.7763086063986259,0.7763086063986259,0.6026550523685766
2022-08-25,SKU0152,2.0,0.7882636209168551,1.211736379083145,1.4683050523935313
2022-08-26,SKU0152,0.0,0.8546716439050588,0.8546716439050588,0.7304636188953756
2022-08-27,SKU0152,1.0,0.839259381834012,0.16074061816598795,0.025837546328383934
2022-08-28,SKU0152,0.0,0.8096686616723152,0.8096686616723152,0.655563341694238
2022-08-29,SKU0152,0.0,0.7675057277733524,0.7675057277733524,0.5890650421649033
2022-08-30,SKU0152,1.0,0.6393327691191906,0.36066723088080943,0.1300808514312311
2022-08-31,SKU0152,1.0,0.6393327691191906,0.36066723088080943,0.1300808514312311
2022-09-01,SKU0152,0.0,0.8380827160725225,0.8380827160725225,0.7023826389794964
2022-09-02,SKU0152,2.0,0.838829138879579,1.161170861120421,1.34831776871514
2022-09-03,SKU0152,0.0,0.8380827160725225,0.8380827160725225,0.7023826389794964
2022-09-04,SKU0152,2.0,1.0400756507156255,0.9599243492843745,0.9214547563490298
2022-09-05,SKU0152,3.0,0.9982422884027877,2.0017577115972123,4.007033935938908
2022-09-06,SKU0152,2.0,1.1821147651570898,0.8178852348429102,0.6689362573740424
2022-09-07,SKU0152,3.0,1.339990579807165,1.660009420192835,2.7556312751289522
2022-09-08,SKU0152,0.0,1.3337743193271456,1.3337743193271456,1.7789539348965906
2022-09-09,SKU0152,2.0,1.183058603994078,0.816941396005922,0.6673932445081047
2022-09-10,SKU0152,2.0,1.2046944393745558,0.7953055606254442,0.6325109347617521
2022-09-11,SKU0152,2.0,1.3826970132980017,0.6173029867019983,0.38106297739120754
2022-09-12,SKU0152,2.0,1.4561816349730001,0.5438183650269999,0.2957384141406393
2022-09-13,SKU0152,0.0,1.4561816349730001,1.4561816349730001,2.1204649540326397
2022-09-14,SKU0152,0.0,1.4561816349730001,1.4561816349730001,2.1204649540326397
2022-09-15,SKU0152,0.0,1.4561816349730001,1.4561816349730001,2.1204649540326397
2022-09-16,SKU0152,1.0,1.2574408656183522,0.2574408656183522,0.06627579929032648
2022-09-17,SKU0152,2.0,1.4545135871416406,0.5454864128583594,0.29755542661308054
2022-09-18,SKU0152,0.0,1.0507806567094053,1.0507806567094053,1.1041399885146492
2022-09-19,SKU0152,1.0,1.1283643683630626,0.12836436836306264,0.016477411065248037
2022-09-20,SKU0152,0.0,1.1312914299850347,1.1312914299850347,1.2798202995575847
2022-09-21,SKU0152,0.0,0.9107613503680845,0.9107613503680845,0.8294862373242967
2022-09-22,SKU0152,0.0,0.958540405734728,0.958540405734728,0.9187997094260969
2022-09-23,SKU0152,0.0,0.8108909339418605,0.8108909339418605,0.6575441067491028
2022-09-24,SKU0152,1.0,0.64693257255675,0.35306742744325004,0.12465660832139464
2022-09-25,SKU0152,0.0,0.6332105057258333,0.6332105057258333,0.4009555445615655
2022-09-26,SKU0152,1.0,0.5116880095718157,0.4883119904281843,0.23844859999593515
2022-09-27,SKU0152,0.0,0.5722818917981153,0.5722818917981153,0.3275065636800297
2022-09-28,SKU0152,1.0,0.6517438111622141,0.34825618883778586,0.12128237306381956
2022-09-29,SKU0152,0.0,0.5930312537967491,0.5930312537967491,0.3516860679797443
2022-09-30,SKU0152,0.0,0.7964685993443225,0.7964685993443225,0.6343622297415068
2022-10-01,SKU0152,0.0,0.577714852917496,0.577714852917496,0.33375445128148407
2022-10-02,SKU0152,1.0,0.5182245976694002,0.4817754023305998,0.2321075382908113
2022-10-03,SKU0152,0.0,0.577714852917496,0.577714852917496,0.33375445128148407
2022-10-04,SKU0152,0.0,0.4200665601667029,0.4200665601667029,0.17645591497028623
2022-10-05,SKU0152,3.0,0.5484545561989573,2.4515454438010424,6.01007506302165
2022-10-06,SKU0152,1.0,0.6975668224674613,0.30243317753253873,0.09146582687242809
2022-10-07,SKU0152,2.0,0.7514681412274616,1.2485318587725382,1.5588318023700094
2022-10-08,SKU0152,0.0,0.8307150232134676,0.8307150232134676,0.690087449792552
2022-10-09,SKU0152,0.0,0.7325569857107699,0.7325569857107699,0.5366397373136491
2022-10-10,SKU0152,0.0,0.6533101037247642,0.6533101037247642,0.42681409162886214
2022-10-11,SKU0152,1.0,0.6533101037247642,0.34668989627523583,0.12019388417933378
2022-10-12,SKU0152,0.0,0.6934893556538483,0.6934893556538483,0.4809274864051897
2022-10-13,SKU0152,1.0,0.7514681412274616,0.24853185877253836,0.061768084824932956
2022-10-14,SKU0152,0.0,0.7325569857107699,0.7325569857107699,0.5366397373136491
2022-10-15,SKU0152,0.0,0.7663587064718398,0.7663587064718398,0.5873056669851915
2022-10-16,SKU0152,0.0,0.45075743446514427,0.45075743446514427,0.20318226472559883
2022-10-17,SKU0152,0.0,0.7791485052048035,0.7791485052048035,0.6070723931628798
2022-10-18,SKU0152,1.0,0.803368800050392,0.19663119994960798,0.03866382879362271
2022-10-19,SKU0152,1.0,0.7469566251120363,0.2530433748879637,0.06403094957469053
2022-10-20,SKU0152,1.0,0.7888379288158726,0.21116207118412744,0.0445894203067705
2022-10-21,SKU0152,1.0,0.6648796090952518,0.3351203909047482,0.11230567640015125
2022-10-22,SKU0152,0.0,0.7888379288158726,0.7888379288158726,0.6222652779385156
2022-10-23,SKU0152,0.0,0.3979692267980717,0.3979692267980717,0.15837950547825502
2022-10-24,SKU0152,0.0,0.3979692267980717,0.3979692267980717,0.15837950547825502
2022-10-25,SKU0152,0.0,0.3862164862806035,0.3862164862806035,0.1491631742749356
2022-10-26,SKU0152,0.0,0.4025553545163403,0.4025553545163403,0.1620508134497764
2022-10-27,SKU0152,0.0,0.36752036814200445,0.36752036814200445,0.1350712209992345
2022-10-28,SKU0152,0.0,0.39212873596615566,0.39212873596615566,0.153764945570415
2022-10-29,SKU0152,0.0,0.36752036814200445,0.36752036814200445,0.1350712209992345
2022-10-30,SKU0152,0.0,0.36752036814200445,0.36752036814200445,0.1350712209992345
2022-10-31,SKU0152,0.0,0.36752036814200445,0.36752036814200445,0.1350712209992345
2022-11-01,SKU0152,0.0,0.3598911628648056,0.3598911628648056,0.12952164910818204
2022-11-02,SKU0152,0.0,0.37991073533769687,0.37991073533769687,0.14433216682482955
2022-11-03,SKU0152,0.0,0.3598911628648056,0.3598911628648056,0.12952164910818204
2022-11-04,SKU0152,1.0,0.3598911628648056,0.6401088371351944,0.40973932337857083
2022-11-05,SKU0152,0.0,0.3598911628648056,0.3598911628648056,0.12952164910818204
2022-11-06,SKU0152,0.0,0.49388951655944535,0.49388951655944535,0.24392685456732263
2022-11-07,SKU0152,0.0,0.41675807736017106,0.41675807736017106,0.17368729504494632
2022-11-08,SKU0152,1.0,0.41675807736017106,0.5832419226398289,0.34017114032460416
2022-11-09,SKU0152,0.0,0.394526018075692,0.394526018075692,0.15565077893866125
2022-11-10,SKU0152,1.0,0.394526018075692,0.605473981924308,0.3665987427872773
2022-11-11,SKU0152,0.0,0.40215522335289083,0.40215522335289083,0.1617288236700135
2022-11-12,SKU0152,1.0,0.40215522335289083,0.5978447766471091,0.3574183769642318
2022-11-13,SKU0152,0.0,0.5476592671205559,0.5476592671205559,0.2999306728630244
2022-11-14,SKU0152,0.0,0.4252046272923863,0.4252046272923863,0.18079897507085713
2022-11-15,SKU0152,0.0,0.4252046272923863,0.4252046272923863,0.18079897507085713
2022-11-16,SKU0152,0.0,0.4034467486886681,0.4034467486886681,0.1627692790274573
2022-11-17,SKU0152,1.0,0.4397449194621218,0.5602550805378782,0.3138857552685044
2022-11-18,SKU0152,0.0,0.4034467486886681,0.4034467486886681,0.1627692790274573
