sku_id,inventory_units,forecast_8w_units,average_weekly_demand,peak_weekly_demand,forecast_std,days_of_cover,weeks_of_cover,stockout_gap_units,excess_inventory_units,stockout_probability_score,stockout_score,overstock_score,risk_score,stockout_risk,overstock_risk,risk_level,safety_stock_units,target_inventory_units,recommended_replenishment_units,inventory_value,excess_inventory_value,recommended_action,minimum_weekly_demand,snapshot_date,on_order_units,lead_time_days,reorder_point
SKU0078,83,128.16128005779433,16.02016000722429,16.484902301073337,0.4232930544357828,36.26680381082324,5.180971972974748,45.16128005779433,0.0,0.3523785033781564,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,32.04032001444858,160.2016000722429,77.20160007224291,0,0,MONITOR STOCK - consider planned replenishment,15.1677153050476,2023-12-25,135,10.0,18
SKU0079,85,222.89693377657642,27.862116722072052,33.3161067463407,3.000361067743677,21.355161416312917,3.0507373451875597,137.89693377657642,0.0,0.6186578318515551,70,10,46.0,HIGH,LOW,MEDIUM,55.724233444144105,278.6211672207205,193.6211672207205,0,0,REPLENISH SOON - increase replenishment priority,25.82541077149183,2023-12-25,173,10.0,29
SKU0080,6,23.98810906827704,2.99851363353463,3.63461414235453,0.3043948271373518,14.006939815207927,2.000991402172561,17.98810906827704,0.0,0.7498760747284299,70,10,46.0,HIGH,LOW,MEDIUM,5.99702726706926,29.9851363353463,23.9851363353463,0,0,REPLENISH SOON - increase replenishment priority,2.732302381434195,2023-12-25,0,14.0,3
SKU0081,79,96.6300198257836,12.07875247822295,12.784492751142368,0.4733116403881011,45.782873769208855,6.540410538458408,17.630019825783606,0.0,0.18244868269269898,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,24.1575049564459,120.78752478222951,41.78752478222951,0,0,MONITOR STOCK - consider planned replenishment,11.468484842723909,2023-12-25,0,14.0,28
SKU0082,173,195.3351875221127,24.416898440264088,31.607528423678964,2.9084087392373807,49.59679883023268,7.085256975747526,22.335187522112705,0.0,0.11434287803155933,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,48.833796880528176,244.1689844026409,71.16898440264089,0,0,MONITOR STOCK - consider planned replenishment,23.1792147996863,2023-12-25,0,14.0,56
SKU0083,507,627.8938122986287,78.4867265373286,82.45551574752447,4.010469527485442,45.21783690790164,6.459690986843092,120.89381229862875,0.0,0.19253862664461355,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,156.9734530746572,784.8672653732859,277.86726537328593,0,0,MONITOR STOCK - consider planned replenishment,69.4809637584743,2023-12-25,0,14.0,215
SKU0084,61,107.03033060808838,13.378791326011047,14.471085436361555,0.4953303376769009,31.91618656685575,4.559455223836536,46.03033060808838,0.0,0.430068097020433,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,26.757582652022094,133.78791326011049,72.78791326011049,0,0,MONITOR STOCK - consider planned replenishment,12.795303006611144,2023-12-25,0,,9
SKU0085,34,34.65163084387003,4.331453855483754,4.549894037257015,0.2587956379322956,54.94690880723216,7.849558401033167,0.6516308438700307,0.0,0.018805199870854158,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,8.662907710967508,43.31453855483754,9.31453855483754,0,0,MONITOR STOCK - consider planned replenishment,3.740995677076229,2023-12-25,0,10.0,9
SKU0086,35,71.22902199402527,8.90362774925316,9.504955157896076,0.2936420204542087,27.516873672144563,3.9309819531635086,36.229021994025274,0.0,0.5086272558545614,70,10,46.0,HIGH,LOW,MEDIUM,17.80725549850632,89.0362774925316,54.036277492531596,0,0,REPLENISH SOON - increase replenishment priority,8.607716361762586,2023-12-25,0,7.0,10
SKU0087,0,343.01177867836077,42.876472334795096,46.37525044416545,1.7436918619371187,0.0,0.0,343.01177867836077,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,85.75294466959019,428.76472334795096,428.76472334795096,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,40.73380643239684,2023-12-25,468,7.0,54
SKU0088,46,194.6972500541879,24.337156256773486,26.877145847015264,1.0995089307815868,13.2307980687095,1.890114009815643,148.6972500541879,0.0,0.7637357487730446,100,10,64.0,VERY HIGH,LOW,HIGH,48.67431251354697,243.37156256773486,197.37156256773486,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,23.2649744748869,2023-12-25,0,7.0,27
SKU0089,34,97.07219782361832,12.13402472795229,12.795303006611144,0.41983765175182614,19.61426693418024,2.80203813345432,63.072197823618325,0.0,0.64974523331821,70,10,46.0,HIGH,LOW,MEDIUM,24.26804945590458,121.34024727952291,87.34024727952291,0,0,REPLENISH SOON - increase replenishment priority,11.38774016544349,2023-12-25,0,7.0,9
SKU0090,95,267.2497591163218,33.406219889540225,35.78304174757494,1.8183122251981731,19.906472573037732,2.843781796148247,172.2497591163218,0.0,0.6445272754814692,70,10,46.0,HIGH,LOW,MEDIUM,66.81243977908045,334.0621988954023,239.06219889540228,0,0,REPLENISH SOON - increase replenishment priority,31.17622309174933,2023-12-25,270,21.0,101
SKU0091,79,109.77328320270925,13.721660400338656,14.149383378427409,0.36749883852274196,40.301245174844276,5.757320739263467,30.77328320270925,0.0,0.2803349075920666,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,27.443320800677313,137.21660400338658,58.21660400338658,0,0,MONITOR STOCK - consider planned replenishment,13.155987698717183,2023-12-25,0,10.0,29
SKU0092,0,615.4757175621987,76.93446469527484,84.15058425278528,4.627571608498155,0.0,0.0,615.4757175621987,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,153.86892939054968,769.3446469527485,769.3446469527485,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,70.45704881848367,2023-12-25,453,14.0,116
SKU0093,8,90.33469504228717,11.291836880285896,11.598589039517218,0.22715243463528645,4.959334835749252,0.708476405107036,82.33469504228717,0.0,0.9114404493616205,100,10,64.0,VERY HIGH,LOW,HIGH,22.58367376057179,112.91836880285896,104.91836880285896,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,11.053677354480309,2023-12-25,78,21.0,23
SKU0094,30,80.34793794313822,10.043492242892277,10.439633275895002,0.2598779200628244,20.909061800552074,2.9870088286502963,50.34793794313822,0.0,0.626623896418713,70,10,46.0,HIGH,LOW,MEDIUM,20.086984485784555,100.43492242892277,70.43492242892277,0,0,REPLENISH SOON - increase replenishment priority,9.621878511060755,2023-12-25,0,10.0,17
SKU0095,15,78.87993647596294,9.859992059495367,10.055181802032129,0.15188769294597618,10.649095797078552,1.5212993995826503,63.879936475962936,0.0,0.8098375750521687,100,10,64.0,VERY HIGH,LOW,HIGH,19.719984118990734,98.59992059495367,83.59992059495367,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,9.663976619740367,2023-12-25,86,21.0,34
SKU0096,11,33.86405673094476,4.233007091368095,4.807617129568819,0.2890755545202989,18.19037822001707,2.5986254600024385,22.86405673094476,0.0,0.6751718174996952,70,10,46.0,HIGH,LOW,MEDIUM,8.46601418273619,42.33007091368095,31.33007091368095,0,0,REPLENISH SOON - increase replenishment priority,4.0288031771296176,2023-12-25,0,7.0,3
SKU0097,150,157.9166570842602,19.739582135532526,25.014265128838453,2.1522636876348287,53.19261536493886,7.598945052134122,7.916657084260208,0.0,0.05013186848323471,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,39.47916427106505,197.39582135532527,47.39582135532527,0,0,MONITOR STOCK - consider planned replenishment,18.59237817901304,2023-12-25,0,14.0,52
SKU0098,185,187.91076631285682,23.488845789107103,24.28328479295501,0.4564364273324574,55.13255149389048,7.876078784841497,2.910766312856822,0.0,0.015490151894812787,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,46.977691578214205,234.88845789107103,49.88845789107103,0,0,MONITOR STOCK - consider planned replenishment,22.917417679282693,2023-12-25,230,14.0,49
SKU0099,110,198.11520498881958,24.764400623602448,31.533614231851693,2.806980168235224,31.09301984341703,4.441859977631005,88.11520498881958,0.0,0.4447675027961245,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,49.528801247204896,247.6440062360245,137.6440062360245,0,0,MONITOR STOCK - consider planned replenishment,23.17239298147399,2023-12-25,0,14.0,36
SKU0100,88,88.39328011709937,11.04916001463742,11.466234227293269,0.23982374556770863,55.75084433422554,7.964406333460791,0.3932801170993656,0.0,0.004449208317401121,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,22.09832002927484,110.49160014637421,22.49160014637421,0,0,MONITOR STOCK - consider planned replenishment,10.67150787898762,2023-12-25,0,30.0,59
SKU0101,30,24.97545679281299,3.121932099101624,3.3625444530534407,0.2003256257971738,67.26603697128141,9.609433853040201,0.0,5.024543207187008,0.0,10,70,34.0,LOW,HIGH,MEDIUM,6.243864198203248,31.21932099101624,1.2193209910162395,0,0,REDUCE INVENTORY - slow purchasing and consider promotion,2.732302381434195,2023-12-25,0,30.0,14
SKU0102,26,141.82478399841955,17.728097999802443,20.321197283577057,1.4388149483362969,10.266188736210063,1.4665983908871518,115.82478399841955,0.0,0.816675201139106,100,10,64.0,VERY HIGH,LOW,HIGH,35.45619599960489,177.28097999802443,151.28097999802443,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,16.522179279250643,2023-12-25,0,7.0,11
SKU0103,23,85.35684906943837,10.669606133679796,11.321521093751844,0.4648779444914561,15.089591685281205,2.155655955040172,62.35684906943837,0.0,0.7305430056199784,70,10,46.0,HIGH,LOW,MEDIUM,21.339212267359592,106.69606133679795,83.69606133679795,0,0,REPLENISH SOON - increase replenishment priority,10.18753661425608,2023-12-25,0,7.0,12
SKU0104,48,62.63427087169145,7.829283858961431,8.448807687313991,0.41077586419425854,42.915802524571,6.130828932081572,14.634270871691449,0.0,0.2336463834898035,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,15.658567717922862,78.2928385896143,30.292838589614306,0,0,MONITOR STOCK - consider planned replenishment,7.154402456891868,2023-12-25,0,14.0,13
SKU0105,157,92.67175677135475,11.583969596419344,11.799468713764078,0.233820520881689,94.87248657314379,13.55321236759197,0.0,64.32824322864525,0.0,10,100,46.0,LOW,VERY HIGH,MEDIUM,23.167939192838688,115.83969596419344,0.0,0,0,SEVERE OVERSTOCK - reduce purchasing and consider clearance,11.221992793973572,2023-12-25,116,21.0,45
SKU0106,0,204.1220304025637,25.515253800320462,26.594127044752536,1.027587416818124,0.0,0.0,204.1220304025637,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,51.030507600640924,255.15253800320463,255.15253800320463,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,23.935101373451285,2023-12-25,243,7.0,29
SKU0107,499,1291.6240496311589,161.45300620389486,174.18802983515496,9.516012728976934,21.63477833041263,3.0906826186303755,792.6240496311589,0.0,0.6136646726712031,70,10,46.0,HIGH,LOW,MEDIUM,322.9060124077897,1614.5300620389485,1115.5300620389485,0,0,REPLENISH SOON - increase replenishment priority,148.82407810462834,2023-12-25,0,14.0,351
SKU0108,0,139.4715186684239,17.433939833552987,19.350786003652257,0.791147165513484,0.0,0.0,139.4715186684239,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,34.867879667105974,174.33939833552986,174.33939833552986,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,16.876505310694863,2023-12-25,218,10.0,32
SKU0109,10,227.98942029217892,28.498677536522365,29.34911161414902,0.5258711999911309,2.4562543265487244,0.3508934752212463,217.98942029217892,0.0,0.9561383155973442,100,10,64.0,VERY HIGH,LOW,HIGH,56.99735507304473,284.98677536522365,274.98677536522365,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,27.64579501607051,2023-12-25,180,14.0,49
SKU0110,70,162.7436775449664,20.3429596931208,21.56425120862883,0.9424788147123813,24.08695722705969,3.4409938895799557,92.7436775449664,0.0,0.5698757638025056,70,10,46.0,HIGH,LOW,MEDIUM,40.6859193862416,203.429596931208,133.429596931208,0,0,REPLENISH SOON - increase replenishment priority,19.178979272159307,2023-12-25,0,14.0,33
SKU0111,6,20.219705379395187,2.5274631724243983,2.8362619647263463,0.2739180726882308,16.61745281127585,2.3739218301822644,14.219705379395187,0.0,0.703259771227217,70,10,46.0,HIGH,LOW,MEDIUM,5.054926344848797,25.27463172424398,19.27463172424398,0,0,REPLENISH SOON - increase replenishment priority,2.209930610440657,2023-12-25,0,14.0,3
SKU0112,80,129.23619138010804,16.154523922513505,18.78834538090439,1.213072177901936,34.66521221461467,4.952173173516381,49.23619138010804,0.0,0.3809783533104524,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,32.30904784502701,161.54523922513505,81.54523922513505,0,0,MONITOR STOCK - consider planned replenishment,15.375037265821556,2023-12-25,0,14.0,35
SKU0113,0,202.44702851816504,25.30587856477063,27.340987771406077,1.2358039451771328,0.0,0.0,202.44702851816504,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,50.61175712954126,253.05878564770632,253.05878564770632,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,24.0500959003889,2023-12-25,107,10.0,28
SKU0114,1951,2351.922762398229,293.99034529977865,301.8624709094861,6.698847812449022,46.45390645762231,6.636272351088901,400.9227623982292,0.0,0.17046595611388735,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,587.9806905995573,2939.9034529977866,988.9034529977866,0,0,MONITOR STOCK - consider planned replenishment,283.4298316216047,2023-12-25,0,10.0,501
SKU0115,138,98.05531828328719,12.256914785410899,13.07319696586821,0.5196982057712732,78.8126552980368,11.2589507568624,0.0,39.94468171671281,0.0,10,70,34.0,LOW,HIGH,MEDIUM,24.513829570821798,122.56914785410899,0.0,0,0,REDUCE INVENTORY - slow purchasing and consider promotion,11.428148772184326,2023-12-25,133,21.0,43
SKU0116,27,186.46810000471925,23.308512500589906,23.81399910088125,0.31906616973476654,8.108625550224051,1.158375078603436,159.46810000471925,0.0,0.8552031151745705,100,10,64.0,VERY HIGH,LOW,HIGH,46.61702500117981,233.08512500589904,206.08512500589904,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,22.95782628602353,2023-12-25,0,7.0,26
SKU0117,21,137.32315554717695,17.16539444339712,20.60900478363045,1.466373504605608,8.563741455795405,1.2233916365422006,116.32315554717695,0.0,0.8470760454322249,100,10,64.0,VERY HIGH,LOW,HIGH,34.33078888679424,171.6539444339712,150.6539444339712,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,15.775371589982653,2023-12-25,0,7.0,17
SKU0118,48,50.36706178326931,6.295882722908663,6.427456180252554,0.08139649725527276,53.36821138319581,7.624030197599402,2.367061783269307,0.0,0.046996225300074704,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,12.591765445817327,62.95882722908664,14.958827229086637,0,0,MONITOR STOCK - consider planned replenishment,6.193487663818316,2023-12-25,40,30.0,19
SKU0119,688,608.3409164040055,76.04261455050069,80.93190116394598,3.5838560534255888,63.33290916505303,9.047558452150433,0.0,79.6590835959945,0.0,10,70,34.0,LOW,HIGH,MEDIUM,152.08522910100137,760.4261455050068,72.42614550500684,0,0,REDUCE INVENTORY - slow purchasing and consider promotion,70.043857333061,2023-12-25,473,14.0,144
SKU0120,0,380.1011767657425,47.51264709571781,52.21272711227612,3.1046864552647038,0.0,0.0,380.1011767657425,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,95.02529419143562,475.12647095717807,475.12647095717807,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,44.17404523909697,2023-12-25,278,10.0,64
SKU0121,448,499.1681174382882,62.39601467978603,64.35621512219367,1.499062252928334,50.259620203210616,7.179945743315803,51.16811743828822,0.0,0.10250678208552472,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,124.79202935957206,623.9601467978603,175.96014679786026,0,0,MONITOR STOCK - consider planned replenishment,60.11214421059167,2023-12-25,396,30.0,202
SKU0122,38,52.48532150422757,6.560665188028446,6.704775817126197,0.12409890425705382,40.544669233446434,5.792095604778062,14.48532150422757,0.0,0.2759880494027423,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,13.121330376056893,65.60665188028446,27.60665188028446,0,0,MONITOR STOCK - consider planned replenishment,6.391805573048674,2023-12-25,0,7.0,6
SKU0123,788,849.099564969155,106.13744562114438,118.07416643866765,5.967721921262912,51.97034814356903,7.4243354490812905,61.09956496915504,0.0,0.0719580688648387,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,212.27489124228876,1061.3744562114439,273.3744562114439,0,0,MONITOR STOCK - consider planned replenishment,99.93156202304448,2023-12-25,0,21.0,295
SKU0124,9,20.524437437584183,2.565554679698023,2.912244329848221,0.23845684921069543,24.55609326846052,3.5080133240657885,11.524437437584183,0.0,0.5614983344917764,70,10,46.0,HIGH,LOW,MEDIUM,5.131109359396046,25.65554679698023,16.65554679698023,0,0,REPLENISH SOON - increase replenishment priority,2.1312057570573573,2023-12-25,0,7.0,3
SKU0125,66,233.32616992727364,29.165771240909205,30.528866293528523,0.7488534372831462,15.840486307866882,2.2629266154095546,167.32616992727364,0.0,0.7171341730738057,70,10,46.0,HIGH,LOW,MEDIUM,58.33154248181841,291.657712409092,225.65771240909203,0,0,REPLENISH SOON - increase replenishment priority,28.01639739813065,2023-12-25,392,30.0,158
SKU0126,1333,2882.1358377733677,360.26697972167096,371.846867031983,11.331365071239643,25.900236561254623,3.700033794464946,1549.1358377733677,0.0,0.5374957756918818,70,10,46.0,HIGH,LOW,MEDIUM,720.5339594433419,3602.6697972167094,2269.6697972167094,0,0,REPLENISH SOON - increase replenishment priority,345.1861950654164,2023-12-25,0,30.0,1084
SKU0127,12,35.52073310693499,4.440091638366874,4.91315728899489,0.384587989673289,18.918528454267747,2.7026469220382494,23.52073310693499,0.0,0.6621691347452188,70,10,46.0,HIGH,LOW,MEDIUM,8.880183276733748,44.400916383668736,32.400916383668736,0,0,REPLENISH SOON - increase replenishment priority,4.027610642547132,2023-12-25,0,14.0,11
SKU0128,54,66.01288461317158,8.251610576646447,8.58116249953794,0.28148298053822063,45.809238873900384,6.544176981985769,12.012884613171579,0.0,0.18197787725177886,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,16.503221153292895,82.51610576646448,28.516105766464477,0,0,MONITOR STOCK - consider planned replenishment,7.755120735703705,2023-12-25,61,21.0,27
SKU0129,44,138.97827621612527,17.37228452701566,20.649413390371283,1.699096316857128,17.729389564223915,2.5327699377462736,94.97827621612527,0.0,0.6834037577817158,70,10,46.0,HIGH,LOW,MEDIUM,34.74456905403132,173.7228452701566,129.7228452701566,0,0,REPLENISH SOON - increase replenishment priority,15.539795053846188,2023-12-25,0,7.0,20
SKU0130,20,92.04319238411969,11.505399048014961,12.021538142172938,0.3713328588041059,12.16820028716469,1.7383143267378127,72.04319238411969,0.0,0.7827107091577734,100,10,64.0,VERY HIGH,LOW,HIGH,23.010798096029923,115.05399048014962,95.05399048014962,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,11.115437651742342,2023-12-25,0,7.0,9
SKU0131,17,25.040214566591334,3.130026820823917,3.27997317141837,0.11323484063649071,38.018843547377536,5.431263363911077,8.040214566591334,0.0,0.3210920795111154,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,6.260053641647834,31.300268208239167,14.300268208239167,0,0,MONITOR STOCK - consider planned replenishment,2.9788226429514104,2023-12-25,0,30.0,12
SKU0132,137,158.36152939938026,19.795191174922532,24.45464966811048,1.9025271123053709,48.44610953870988,6.920872791244268,21.36152939938026,0.0,0.13489090109446655,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,39.590382349845065,197.95191174922533,60.95191174922533,0,0,MONITOR STOCK - consider planned replenishment,18.78238712557466,2023-12-25,0,10.0,28
SKU0133,39,29.94685764486446,3.7433572056080573,4.008087150993959,0.1872946155479073,72.9291876262861,10.418455375183727,0.0,9.053142355135542,0.0,10,70,34.0,LOW,HIGH,MEDIUM,7.486714411216115,37.43357205608057,0.0,0,0,REDUCE INVENTORY - slow purchasing and consider promotion,3.4217398629615534,2023-12-25,0,21.0,15
SKU0134,0,291.3917644624599,36.423970557807486,41.011961087968174,2.4913532009568664,0.0,0.0,291.3917644624599,0.0,1.0,100,10,64.0,VERY HIGH,LOW,HIGH,72.84794111561497,364.23970557807485,364.23970557807485,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,33.929751231511,2023-12-25,240,10.0,46
SKU0135,4,51.152903362611156,6.3941129203263944,6.679613073102065,0.18661798602901636,4.379028076121419,0.625575439445917,47.152903362611156,0.0,0.9218030700692603,100,10,64.0,VERY HIGH,LOW,HIGH,12.788225840652789,63.94112920326394,59.94112920326394,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,6.115179617852405,2023-12-25,42,14.0,12
SKU0136,129,767.8821204548543,95.98526505685679,110.77928607294616,6.0870001615063005,9.407693977456944,1.3439562824938491,638.8821204548543,0.0,0.8320054646882689,100,10,64.0,VERY HIGH,LOW,HIGH,191.97053011371358,959.8526505685679,830.8526505685679,0,0,URGENT REPLENISHMENT - prioritize purchase/order immediately,92.18599905252977,2023-12-25,1198,14.0,234
SKU0137,48,53.476617173493786,6.684577146686723,6.801913634686186,0.05095810554530029,50.26495956689522,7.180708509556461,5.476617173493786,0.0,0.10241143630544239,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,13.369154293373446,66.84577146686723,18.845771466867234,0,0,MONITOR STOCK - consider planned replenishment,6.630938070857996,2023-12-25,69,14.0,14
SKU0138,55,142.93374415407152,17.86671801925894,19.717775085918863,1.3554307372535015,21.548445527880375,3.0783493611257677,87.93374415407152,0.0,0.615206329859279,70,10,46.0,HIGH,LOW,MEDIUM,35.73343603851788,178.6671801925894,123.6671801925894,0,0,REPLENISH SOON - increase replenishment priority,16.785609316172444,2023-12-25,0,14.0,24
SKU0139,237,442.59034113495346,55.32379264186918,56.39210743708531,0.7476260052947806,29.987098150325735,4.283871164332248,205.59034113495346,0.0,0.46451610445846897,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,110.64758528373837,553.2379264186918,316.2379264186918,0,0,MONITOR STOCK - consider planned replenishment,54.19489072255087,2023-12-25,0,14.0,97
SKU0140,10,39.57333838357375,4.9466672979467186,5.238901087764121,0.1802262701483398,14.150941590322008,2.0215630843317154,29.57333838357375,0.0,0.7473046144585356,70,10,46.0,HIGH,LOW,MEDIUM,9.893334595893437,49.466672979467184,39.466672979467184,0,0,REPLENISH SOON - increase replenishment priority,4.714618207266308,2023-12-25,27,30.0,17
SKU0141,89,235.2902971685782,29.411287146072276,31.644568606824038,0.9524491107196192,21.18234393842904,3.0260491340612914,146.2902971685782,0.0,0.6217438582423386,70,10,46.0,HIGH,LOW,MEDIUM,58.82257429214455,294.1128714607228,205.11287146072277,0,0,REPLENISH SOON - increase replenishment priority,28.366020146133557,2023-12-25,182,30.0,102
SKU0142,323,503.5559844280247,62.94449805350309,67.76205332997027,2.644385155959325,35.920534278915696,5.131504896987956,180.55598442802471,0.0,0.35856188787650545,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,125.88899610700618,629.4449805350309,306.44498053503094,0,0,MONITOR STOCK - consider planned replenishment,59.4582449550616,2023-12-25,0,10.0,125
SKU0143,10,28.240071770941555,3.5300089713676943,3.909989363049584,0.211178115657978,19.829977931438133,2.8328539902054475,18.240071770941555,0.0,0.6458932512243191,70,10,46.0,HIGH,LOW,MEDIUM,7.060017942735389,35.30008971367694,25.30008971367694,0,0,REPLENISH SOON - increase replenishment priority,3.319004362861923,2023-12-25,0,10.0,3
SKU0144,118,199.97520874859478,24.996901093574348,30.498283502942613,2.5157018400657543,33.044096022459755,4.720585146065679,81.97520874859478,0.0,0.4099268567417901,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,49.993802187148695,249.96901093574348,131.96901093574348,0,0,MONITOR STOCK - consider planned replenishment,23.128048446471954,2023-12-25,0,30.0,97
SKU0145,167,190.13865109541078,23.767331386926347,24.760337111027763,0.5579481467598724,49.185160124583014,7.026451446369001,23.13865109541078,0.0,0.12169356920387481,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,47.534662773852695,237.67331386926347,70.67331386926347,0,0,MONITOR STOCK - consider planned replenishment,23.09475231443847,2023-12-25,0,30.0,106
SKU0146,198,449.9542947329172,56.24428684161465,79.26022598261447,9.445102476605241,24.642502871500735,3.520357553071533,251.95429473291722,0.0,0.5599553058660584,70,10,46.0,HIGH,LOW,MEDIUM,112.4885736832293,562.4428684161466,364.44286841614655,0,0,REPLENISH SOON - increase replenishment priority,50.987430349289205,2023-12-25,392,30.0,200
SKU0147,27,54.13257933687814,6.766572417109767,7.095047680869186,0.23305875265328835,27.93142352575727,3.9902033608224676,27.132579336878138,0.0,0.5012245798971916,70,10,46.0,HIGH,LOW,MEDIUM,13.533144834219534,67.66572417109768,40.66572417109768,0,0,REPLENISH SOON - increase replenishment priority,6.391805573048674,2023-12-25,0,21.0,12
SKU0148,21,25.9890942350486,3.248636779381075,3.8002976075685018,0.25936324642490105,45.24974935117437,6.4642499073106245,4.989094235048601,0.0,0.19196876158617196,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,6.49727355876215,32.48636779381075,11.48636779381075,0,0,MONITOR STOCK - consider planned replenishment,3.020109881487586,2023-12-25,0,30.0,16
SKU0149,144,334.3317923300404,41.79147404125505,43.47353589551822,1.629155963075263,24.119752249105606,3.4456788927293722,190.3317923300404,0.0,0.5692901384088285,70,10,46.0,HIGH,LOW,MEDIUM,83.5829480825101,417.9147404125505,273.9147404125505,0,0,REPLENISH SOON - increase replenishment priority,38.85065977854339,2023-12-25,0,7.0,34
SKU0150,89,209.4441786278,26.180522328475,27.3060797453282,0.9265475253960619,23.796316673269725,3.3994738104671036,120.4441786278,0.0,0.575065773691612,70,10,46.0,HIGH,LOW,MEDIUM,52.36104465695,261.80522328475,172.80522328475,0,0,REPLENISH SOON - increase replenishment priority,25.130281674328668,2023-12-25,0,7.0,26
SKU0151,101,162.24253825348103,20.28031728168513,21.55173707415368,0.8848264178531355,34.86138753058276,4.98019821865468,61.24253825348103,0.0,0.377475222668165,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,40.56063456337026,202.8031728168513,101.80317281685129,0,0,MONITOR STOCK - consider planned replenishment,19.00875711171088,2023-12-25,0,7.0,24
SKU0152,93,219.27041075804192,27.40880134475524,28.604204256861063,1.0672787961412442,23.75149470462235,3.393070672088907,126.27041075804192,0.0,0.5758661659888866,70,10,46.0,HIGH,LOW,MEDIUM,54.81760268951048,274.0880134475524,181.08801344755238,0,0,REPLENISH SOON - increase replenishment priority,26.06948173898665,2023-12-25,219,30.0,118
SKU0153,34,87.6319768392416,10.9539971049052,11.221992793973572,0.21950083726760325,21.727228674674706,3.103889810667815,53.6319768392416,0.0,0.6120137736665231,70,10,46.0,HIGH,LOW,MEDIUM,21.9079942098104,109.539971049052,75.539971049052,0,0,REPLENISH SOON - increase replenishment priority,10.600093487069037,2023-12-25,0,7.0,8
SKU0154,98,249.066317342632,31.133289667829,36.315287211000616,3.720137346419527,22.034292145775563,3.14775602082508,151.066317342632,0.0,0.6065304973968649,70,10,46.0,HIGH,LOW,MEDIUM,62.266579335658,311.33289667829,213.33289667829,0,0,REPLENISH SOON - increase replenishment priority,27.332615327185387,2023-12-25,0,14.0,48
SKU0155,141,214.54194189311173,26.817742736638966,28.110006805804787,1.056349381711725,36.803992405055766,5.257713200722253,73.54194189311173,0.0,0.34278584990971844,40,40,40.0,MEDIUM,MEDIUM,MEDIUM,53.63548547327793,268.1774273663897,127.17742736638968,0,0,MONITOR STOCK - consider planned replenishment,25.187684934805475,2023-12-25,0,21.0,77
