sku_id,date,units_sold,revenue,avg_price,promo_days,holiday_days,avg_on_hand_units,avg_on_order_units,category,subcategory,unit_cost,list_price,week_start,year,week_number,month,quarter,promo_ratio,margin
SKU0019,2023-12-31,4.0,33626.81,8517.91,7,1,24.0,0.0,Storage,Organisers,5506.21,8717.89,2023-12-25,2023,52,12,4,1.0,12046.8
SKU0020,2022-01-02,1.0,2324.8,2336.53,0,0,,,Storage,Organisers,1070.11,2242.55,2021-12-27,2022,52,1,1,0.0,1266.4200000000003
SKU0020,2022-01-09,2.0,4652.18,2191.9985714285717,0,0,25.0,0.0,Storage,Organisers,1070.11,2242.55,2022-01-03,2022,1,1,1,0.0,2243.7771428571436
SKU0020,2022-01-16,1.0,2160.92,2196.352857142857,0,0,22.0,0.0,Storage,Organisers,1070.11,2242.55,2022-01-10,2022,2,1,1,0.0,1126.242857142857
SKU0020,2022-01-23,3.0,6797.110000000001,2276.384285714286,0,0,18.0,0.0,Storage,Organisers,1070.11,2242.55,2022-01-17,2022,3,1,1,0.0,3618.822857142858
SKU0020,2022-01-30,1.0,2136.25,2233.3414285714284,3,1,16.0,0.0,Storage,Organisers,1070.11,2242.55,2022-01-24,2022,4,1,1,0.42857142857142855,1163.2314285714285
SKU0020,2022-02-06,2.0,4236.42,2142.3857142857146,0,0,13.0,0.0,Storage,Organisers,1070.11,2242.55,2022-01-31,2022,5,2,1,0.0,2144.5514285714294
SKU0020,2022-02-13,2.0,4319.780000000001,2155.58,0,0,11.0,0.0,Storage,Organisers,1070.11,2242.55,2022-02-07,2022,6,2,1,0.0,2170.94
SKU0020,2022-02-20,2.0,4372.41,2210.014285714286,0,0,9.0,0.0,Storage,Organisers,1070.11,2242.55,2022-02-14,2022,7,2,1,0.0,2279.808571428572
SKU0020,2022-02-27,2.0,4372.28,2148.7685714285712,0,0,7.0,0.0,Storage,Organisers,1070.11,2242.55,2022-02-21,2022,8,2,1,0.0,2157.3171428571427
SKU0020,2022-03-06,1.0,2300.33,2203.3714285714286,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2022-02-28,2022,9,3,1,0.0,1133.2614285714287
SKU0020,2022-03-13,2.0,4161.6,2163.6485714285714,0,0,29.0,25.0,Storage,Organisers,1070.11,2242.55,2022-03-07,2022,10,3,1,0.0,2187.077142857143
SKU0020,2022-03-20,2.0,4369.18,2188.9900000000002,1,1,28.0,0.0,Storage,Organisers,1070.11,2242.55,2022-03-14,2022,11,3,1,0.14285714285714285,2237.7600000000007
SKU0020,2022-03-27,0.0,0.0,2113.244285714286,0,0,27.0,0.0,Storage,Organisers,1070.11,2242.55,2022-03-21,2022,12,3,1,0.0,0.0
SKU0020,2022-04-03,3.0,6412.74,2186.5857142857144,0,0,26.0,0.0,Storage,Organisers,1070.11,2242.55,2022-03-28,2022,13,4,2,0.0,3349.4271428571437
SKU0020,2022-04-10,2.0,4547.1900000000005,2222.117142857143,0,0,24.0,0.0,Storage,Organisers,1070.11,2242.55,2022-04-04,2022,14,4,2,0.0,2304.014285714286
SKU0020,2022-04-17,3.0,6219.52,2135.941428571429,2,2,22.0,0.0,Storage,Organisers,1070.11,2242.55,2022-04-11,2022,15,4,2,0.2857142857142857,3197.494285714287
SKU0020,2022-04-24,1.0,2253.72,2183.2771428571427,0,0,20.0,0.0,Storage,Organisers,1070.11,2242.55,2022-04-18,2022,16,4,2,0.0,1113.1671428571428
SKU0020,2022-05-01,3.0,6125.14,2135.7957142857144,1,0,19.0,0.0,Storage,Organisers,1070.11,2242.55,2022-04-25,2022,17,5,2,0.14285714285714285,3197.057142857144
SKU0020,2022-05-08,4.0,8732.3,2175.2785714285715,6,0,17.0,0.0,Storage,Organisers,1070.11,2242.55,2022-05-02,2022,18,5,2,0.8571428571428571,4420.674285714286
SKU0020,2022-05-15,1.0,2224.95,2289.422857142857,0,0,15.0,0.0,Storage,Organisers,1070.11,2242.55,2022-05-09,2022,19,5,2,0.0,1219.3128571428572
SKU0020,2022-05-22,2.0,4468.23,2263.964285714286,0,0,14.0,0.0,Storage,Organisers,1070.11,2242.55,2022-05-16,2022,20,5,2,0.0,2387.7085714285718
SKU0020,2022-05-29,2.0,4597.28,2214.08,0,0,12.0,0.0,Storage,Organisers,1070.11,2242.55,2022-05-23,2022,21,5,2,0.0,2287.94
SKU0020,2022-06-05,3.0,6488.700000000001,2184.707142857143,0,0,10.0,0.0,Storage,Organisers,1070.11,2242.55,2022-05-30,2022,22,6,2,0.0,3343.7914285714296
SKU0020,2022-06-12,5.0,11017.29,2206.05,0,0,9.0,0.0,Storage,Organisers,1070.11,2242.55,2022-06-06,2022,23,6,2,0.0,5679.700000000002
SKU0020,2022-06-19,3.0,7009.72,2213.172857142857,0,0,7.0,0.0,Storage,Organisers,1070.11,2242.55,2022-06-13,2022,24,6,2,0.0,3429.188571428572
SKU0020,2022-06-26,1.0,2134.88,2223.531428571429,0,0,6.0,0.0,Storage,Organisers,1070.11,2242.55,2022-06-20,2022,25,6,2,0.0,1153.421428571429
SKU0020,2022-07-03,1.0,2195.04,2219.63,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2022-06-27,2022,26,7,3,0.0,1149.5200000000002
SKU0020,2022-07-10,0.0,0.0,2170.7785714285715,0,0,17.0,35.0,Storage,Organisers,1070.11,2242.55,2022-07-04,2022,27,7,3,0.0,0.0
SKU0020,2022-07-17,1.0,2190.96,2163.7614285714285,0,0,15.0,0.0,Storage,Organisers,1070.11,2242.55,2022-07-11,2022,28,7,3,0.0,1093.6514285714286
SKU0020,2022-07-24,1.0,2274.69,2187.845714285714,0,0,14.0,0.0,Storage,Organisers,1070.11,2242.55,2022-07-18,2022,29,7,3,0.0,1117.7357142857143
SKU0020,2022-07-31,0.0,0.0,2193.0157142857142,0,0,12.0,0.0,Storage,Organisers,1070.11,2242.55,2022-07-25,2022,30,7,3,0.0,0.0
SKU0020,2022-08-07,2.0,4385.13,2215.0785714285716,0,0,11.0,0.0,Storage,Organisers,1070.11,2242.55,2022-08-01,2022,31,8,3,0.0,2289.9371428571435
SKU0020,2022-08-14,3.0,6466.639999999999,2127.27,2,0,10.0,0.0,Storage,Organisers,1070.11,2242.55,2022-08-08,2022,32,8,3,0.2857142857142857,3171.4800000000005
SKU0020,2022-08-21,1.0,2182.64,2184.812857142857,2,1,8.0,0.0,Storage,Organisers,1070.11,2242.55,2022-08-15,2022,33,8,3,0.2857142857142857,1114.702857142857
SKU0020,2022-08-28,1.0,2321.59,2215.052857142857,0,0,7.0,0.0,Storage,Organisers,1070.11,2242.55,2022-08-22,2022,34,8,3,0.0,1144.9428571428573
SKU0020,2022-09-04,2.0,4283.97,2140.074285714286,0,0,6.0,0.0,Storage,Organisers,1070.11,2242.55,2022-08-29,2022,35,9,3,0.0,2139.928571428572
SKU0020,2022-09-11,2.0,4585.63,2249.1185714285716,0,0,4.0,0.0,Storage,Organisers,1070.11,2242.55,2022-09-05,2022,36,9,3,0.0,2358.0171428571434
SKU0020,2022-09-18,6.0,13494.259999999998,2207.3685714285716,0,0,1.0,24.0,Storage,Organisers,1070.11,2242.55,2022-09-12,2022,37,9,3,0.0,6823.551428571431
SKU0020,2022-09-25,1.0,2035.39,2157.0157142857142,0,0,0.0,22.0,Storage,Organisers,1070.11,2242.55,2022-09-19,2022,38,9,3,0.0,1086.9057142857143
SKU0020,2022-10-02,2.0,4586.16,2259.592857142857,1,1,0.0,31.0,Storage,Organisers,1070.11,2242.55,2022-09-26,2022,39,10,4,0.14285714285714285,2378.9657142857145
SKU0020,2022-10-09,3.0,6448.58,2145.7542857142857,7,1,0.0,33.0,Storage,Organisers,1070.11,2242.55,2022-10-03,2022,40,10,4,1.0,3226.9328571428578
SKU0020,2022-10-16,2.0,4382.110000000001,2171.4942857142855,2,0,21.0,28.0,Storage,Organisers,1070.11,2242.55,2022-10-10,2022,41,10,4,0.2857142857142857,2202.7685714285712
SKU0020,2022-10-23,1.0,2157.23,2116.514285714286,3,0,18.0,0.0,Storage,Organisers,1070.11,2242.55,2022-10-17,2022,42,10,4,0.42857142857142855,1046.404285714286
SKU0020,2022-10-30,3.0,6818.78,2224.172857142857,5,1,17.0,0.0,Storage,Organisers,1070.11,2242.55,2022-10-24,2022,43,10,4,0.7142857142857143,3462.188571428572
SKU0020,2022-11-06,3.0,6729.249999999999,2217.7157142857145,0,0,14.0,0.0,Storage,Organisers,1070.11,2242.55,2022-10-31,2022,44,11,4,0.0,3442.817142857144
SKU0020,2022-11-13,0.0,0.0,2216.0985714285716,1,1,12.0,0.0,Storage,Organisers,1070.11,2242.55,2022-11-07,2022,45,11,4,0.14285714285714285,0.0
SKU0020,2022-11-20,3.0,6582.41,2187.0014285714283,0,0,9.0,0.0,Storage,Organisers,1070.11,2242.55,2022-11-14,2022,46,11,4,0.0,3350.6742857142854
SKU0020,2022-11-27,2.0,4246.27,2143.75,0,0,8.0,0.0,Storage,Organisers,1070.11,2242.55,2022-11-21,2022,47,11,4,0.0,2147.28
SKU0020,2022-12-04,2.0,4452.3,2220.7242857142855,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2022-11-28,2022,48,12,4,0.0,2301.2285714285713
SKU0020,2022-12-11,3.0,6782.79,2255.552857142857,0,0,3.0,26.0,Storage,Organisers,1070.11,2242.55,2022-12-05,2022,49,12,4,0.0,3556.328571428572
SKU0020,2022-12-18,0.0,0.0,2166.5257142857145,0,0,0.0,19.0,Storage,Organisers,1070.11,2242.55,2022-12-12,2022,50,12,4,0.0,0.0
SKU0020,2022-12-25,1.0,2189.88,2155.1614285714286,1,1,0.0,32.0,Storage,Organisers,1070.11,2242.55,2022-12-19,2022,51,12,4,0.14285714285714285,1085.0514285714287
SKU0020,2023-01-01,6.0,13697.82,2208.5385714285712,6,0,14.0,34.0,Storage,Organisers,1070.11,2242.55,2022-12-26,2023,52,1,1,0.8571428571428571,6830.5714285714275
SKU0020,2023-01-08,2.0,4314.82,2137.4985714285713,0,0,13.0,0.0,Storage,Organisers,1070.11,2242.55,2023-01-02,2023,1,1,1,0.0,2134.7771428571427
SKU0020,2023-01-15,1.0,2219.65,2193.6457142857143,0,0,10.0,0.0,Storage,Organisers,1070.11,2242.55,2023-01-09,2023,2,1,1,0.0,1123.5357142857144
SKU0020,2023-01-22,1.0,2162.68,2203.5471428571427,0,0,7.0,0.0,Storage,Organisers,1070.11,2242.55,2023-01-16,2023,3,1,1,0.0,1133.4371428571428
SKU0020,2023-01-29,2.0,4326.34,2163.65,3,1,21.0,26.0,Storage,Organisers,1070.11,2242.55,2023-01-23,2023,4,1,1,0.42857142857142855,2187.0800000000004
SKU0020,2023-02-05,2.0,4093.4799999999996,2081.3742857142856,0,0,17.0,0.0,Storage,Organisers,1070.11,2242.55,2023-01-30,2023,5,2,1,0.0,2022.5285714285715
SKU0020,2023-02-12,1.0,2177.43,2125.5371428571425,0,0,14.0,0.0,Storage,Organisers,1070.11,2242.55,2023-02-06,2023,6,2,1,0.0,1055.4271428571426
SKU0020,2023-02-19,2.0,4463.2,2161.78,0,0,11.0,0.0,Storage,Organisers,1070.11,2242.55,2023-02-13,2023,7,2,1,0.0,2183.3400000000006
SKU0020,2023-02-26,1.0,2345.2,2198.4,0,0,8.0,0.0,Storage,Organisers,1070.11,2242.55,2023-02-20,2023,8,2,1,0.0,1128.2900000000002
SKU0020,2023-03-05,2.0,4302.0599999999995,2166.1014285714286,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2023-02-27,2023,9,3,1,0.0,2191.9828571428575
SKU0020,2023-03-12,2.0,4240.299999999999,2137.552857142857,1,1,2.0,27.0,Storage,Organisers,1070.11,2242.55,2023-03-06,2023,10,3,1,0.14285714285714285,2134.8857142857146
SKU0020,2023-03-19,3.0,6481.9,2173.8314285714287,0,0,1.0,26.0,Storage,Organisers,1070.11,2242.55,2023-03-13,2023,11,3,1,0.0,3311.164285714286
SKU0020,2023-03-26,2.0,4178.6,2177.962857142857,0,0,23.0,25.0,Storage,Organisers,1070.11,2242.55,2023-03-20,2023,12,3,1,0.0,2215.7057142857143
SKU0020,2023-04-02,1.0,2108.97,2159.9,0,0,22.0,0.0,Storage,Organisers,1070.11,2242.55,2023-03-27,2023,13,4,2,0.0,1089.7900000000002
SKU0020,2023-04-09,1.0,2167.8,2205.757142857143,2,2,21.0,0.0,Storage,Organisers,1070.11,2242.55,2023-04-03,2023,14,4,2,0.2857142857142857,1135.6471428571433
SKU0020,2023-04-16,2.0,4186.969999999999,2188.9142857142856,0,0,19.0,0.0,Storage,Organisers,1070.11,2242.55,2023-04-10,2023,15,4,2,0.0,2237.6085714285714
SKU0020,2023-04-23,2.0,4519.22,2176.2614285714285,0,0,18.0,0.0,Storage,Organisers,1070.11,2242.55,2023-04-17,2023,16,4,2,0.0,2212.302857142857
SKU0020,2023-04-30,2.0,4631.65,2238.9714285714285,0,0,15.0,0.0,Storage,Organisers,1070.11,2242.55,2023-04-24,2023,17,4,2,0.0,2337.7228571428573
SKU0020,2023-05-07,0.0,0.0,2184.5814285714287,7,0,13.0,0.0,Storage,Organisers,1070.11,2242.55,2023-05-01,2023,18,5,2,1.0,0.0
SKU0020,2023-05-14,2.0,4287.42,2196.772857142857,0,0,12.0,0.0,Storage,Organisers,1070.11,2242.55,2023-05-08,2023,19,5,2,0.0,2253.325714285714
SKU0020,2023-05-21,1.0,2250.5,2237.2542857142857,0,0,11.0,0.0,Storage,Organisers,1070.11,2242.55,2023-05-15,2023,20,5,2,0.0,1167.1442857142858
SKU0020,2023-05-28,3.0,6806.58,2230.0128571428572,0,0,8.0,0.0,Storage,Organisers,1070.11,2242.55,2023-05-22,2023,21,5,2,0.0,3479.708571428572
SKU0020,2023-06-04,1.0,2351.48,2235.587142857143,0,0,6.0,0.0,Storage,Organisers,1070.11,2242.55,2023-05-29,2023,22,6,2,0.0,1165.4771428571432
SKU0020,2023-06-11,4.0,8474.12,2188.912857142857,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2023-06-05,2023,23,6,2,0.0,4475.211428571428
SKU0020,2023-06-18,2.0,4309.860000000001,2184.78,0,0,3.0,24.0,Storage,Organisers,1070.11,2242.55,2023-06-12,2023,24,6,2,0.0,2229.3400000000006
SKU0020,2023-06-25,2.0,4672.44,2195.8514285714286,0,0,24.0,28.0,Storage,Organisers,1070.11,2242.55,2023-06-19,2023,25,6,2,0.0,2251.4828571428575
SKU0020,2023-07-02,4.0,8834.33,2171.61,0,0,22.0,0.0,Storage,Organisers,1070.11,2242.55,2023-06-26,2023,26,7,3,0.0,4406.000000000001
SKU0020,2023-07-09,2.0,4270.110000000001,2173.6314285714284,0,0,20.0,0.0,Storage,Organisers,1070.11,2242.55,2023-07-03,2023,27,7,3,0.0,2207.042857142857
SKU0020,2023-07-16,3.0,6274.4400000000005,2135.2985714285714,0,0,19.0,0.0,Storage,Organisers,1070.11,2242.55,2023-07-10,2023,28,7,3,0.0,3195.5657142857144
SKU0020,2023-07-23,1.0,2142.21,2171.197142857143,0,0,17.0,0.0,Storage,Organisers,1070.11,2242.55,2023-07-17,2023,29,7,3,0.0,1101.087142857143
SKU0020,2023-07-30,1.0,2143.94,2240.1257142857144,0,0,15.0,0.0,Storage,Organisers,1070.11,2242.55,2023-07-24,2023,30,7,3,0.0,1170.0157142857145
SKU0020,2023-08-06,2.0,4426.41,2160.578571428571,0,0,13.0,0.0,Storage,Organisers,1070.11,2242.55,2023-07-31,2023,31,8,3,0.0,2180.9371428571426
SKU0020,2023-08-13,2.0,4170.78,2209.555714285714,1,0,12.0,0.0,Storage,Organisers,1070.11,2242.55,2023-08-07,2023,32,8,3,0.14285714285714285,2278.8914285714286
SKU0020,2023-08-20,1.0,2094.93,2233.8685714285716,3,1,10.0,0.0,Storage,Organisers,1070.11,2242.55,2023-08-14,2023,33,8,3,0.42857142857142855,1163.7585714285717
SKU0020,2023-08-27,0.0,0.0,2241.0214285714287,0,0,9.0,0.0,Storage,Organisers,1070.11,2242.55,2023-08-21,2023,34,8,3,0.0,0.0
SKU0020,2023-09-03,2.0,4211.780000000001,2216.2799999999997,0,0,8.0,0.0,Storage,Organisers,1070.11,2242.55,2023-08-28,2023,35,9,3,0.0,2292.3399999999997
SKU0020,2023-09-10,2.0,4270.17,2189.7042857142856,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2023-09-04,2023,36,9,3,0.0,2239.1885714285713
SKU0020,2023-09-17,2.0,4455.85,2193.2328571428575,0,0,2.0,29.0,Storage,Organisers,1070.11,2242.55,2023-09-11,2023,37,9,3,0.0,2246.245714285715
SKU0020,2023-09-24,2.0,4389.3,2193.5271428571427,0,0,0.0,20.0,Storage,Organisers,1070.11,2242.55,2023-09-18,2023,38,9,3,0.0,2246.8342857142857
SKU0020,2023-10-01,3.0,6472.29,2166.6228571428574,4,1,15.0,35.0,Storage,Organisers,1070.11,2242.55,2023-09-25,2023,39,10,4,0.5714285714285714,3289.538571428572
SKU0020,2023-10-08,3.0,6629.380000000001,2212.7928571428574,6,1,13.0,0.0,Storage,Organisers,1070.11,2242.55,2023-10-02,2023,40,10,4,0.8571428571428571,3428.0485714285724
SKU0020,2023-10-15,3.0,6497.53,2197.845714285714,0,0,10.0,0.0,Storage,Organisers,1070.11,2242.55,2023-10-09,2023,41,10,4,0.0,3383.2071428571426
SKU0020,2023-10-22,3.0,6672.74,2209.905714285714,0,0,7.0,0.0,Storage,Organisers,1070.11,2242.55,2023-10-16,2023,42,10,4,0.0,3419.387142857143
SKU0020,2023-10-29,3.0,6563.52,2150.6057142857144,1,1,5.0,0.0,Storage,Organisers,1070.11,2242.55,2023-10-23,2023,43,10,4,0.14285714285714285,3241.487142857143
SKU0020,2023-11-05,2.0,4523.38,2222.53,0,0,21.0,20.0,Storage,Organisers,1070.11,2242.55,2023-10-30,2023,44,11,4,0.0,2304.8400000000006
SKU0020,2023-11-12,5.0,10770.02,2171.292857142857,3,0,19.0,0.0,Storage,Organisers,1070.11,2242.55,2023-11-06,2023,45,11,4,0.42857142857142855,5505.914285714285
SKU0020,2023-11-19,2.0,4121.040000000001,2175.152857142857,5,0,17.0,0.0,Storage,Organisers,1070.11,2242.55,2023-11-13,2023,46,11,4,0.7142857142857143,2210.0857142857144
SKU0020,2023-11-26,0.0,0.0,2154.83,0,0,14.0,0.0,Storage,Organisers,1070.11,2242.55,2023-11-20,2023,47,11,4,0.0,0.0
SKU0020,2023-12-03,2.0,4265.81,2192.5485714285714,1,1,11.0,0.0,Storage,Organisers,1070.11,2242.55,2023-11-27,2023,48,12,4,0.14285714285714285,2244.877142857143
SKU0020,2023-12-10,2.0,4553.82,2206.502857142857,0,0,8.0,0.0,Storage,Organisers,1070.11,2242.55,2023-12-04,2023,49,12,4,0.0,2272.785714285714
SKU0020,2023-12-17,3.0,6643.25,2186.91,0,0,5.0,0.0,Storage,Organisers,1070.11,2242.55,2023-12-11,2023,50,12,4,0.0,3350.3999999999996
SKU0020,2023-12-24,1.0,2134.8,2220.63,0,0,17.0,30.0,Storage,Organisers,1070.11,2242.55,2023-12-18,2023,51,12,4,0.0,1150.5200000000002
SKU0020,2023-12-31,3.0,6621.8099999999995,2180.77,7,1,15.0,0.0,Storage,Organisers,1070.11,2242.55,2023-12-25,2023,52,12,4,1.0,3331.9800000000005
SKU0021,2022-01-02,35.0,161176.83000000002,4678.025,0,0,,,Bedding,Pillows,2254.43,4961.86,2021-12-27,2022,52,1,1,0.0,84825.825
SKU0021,2022-01-09,163.0,785724.83,4808.5,0,0,609.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-01-03,2022,1,1,1,0.0,416313.41000000003
SKU0021,2022-01-16,112.0,550530.48,4882.478571428571,0,0,509.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-01-10,2022,2,1,1,0.0,294341.43999999994
SKU0021,2022-01-23,109.0,539082.86,4956.192857142857,0,0,406.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-01-17,2022,3,1,1,0.0,294492.15142857144
SKU0021,2022-01-30,163.0,803092.37,4926.457142857143,3,1,308.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-01-24,2022,4,1,1,0.42857142857142855,435540.4242857143
SKU0021,2022-02-06,138.0,652938.31,4754.617142857142,0,0,176.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-01-31,2022,5,2,1,0.0,345025.82571428566
SKU0021,2022-02-13,129.0,626150.56,4866.467142857144,0,0,65.0,926.0,Bedding,Pillows,2254.43,4961.86,2022-02-07,2022,6,2,1,0.0,336952.79142857157
SKU0021,2022-02-20,121.0,577529.91,4780.9742857142855,0,0,0.0,1054.0,Bedding,Pillows,2254.43,4961.86,2022-02-14,2022,7,2,1,0.0,305711.8585714286
SKU0021,2022-02-27,129.0,638865.62,4932.684285714286,0,0,637.0,871.0,Bedding,Pillows,2254.43,4961.86,2022-02-21,2022,8,2,1,0.0,345494.8028571429
SKU0021,2022-03-06,109.0,533924.14,4904.847142857143,0,0,569.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-02-28,2022,9,3,1,0.0,288895.4685714286
SKU0021,2022-03-13,94.0,452556.62,4815.792857142857,0,0,517.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-03-07,2022,10,3,1,0.0,240768.1085714286
SKU0021,2022-03-20,87.0,407128.47000000003,4676.932857142858,1,1,463.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-03-14,2022,11,3,1,0.14285714285714285,210757.74857142864
SKU0021,2022-03-27,89.0,420812.39,4741.581428571429,0,0,404.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-03-21,2022,12,3,1,0.0,221356.47714285715
SKU0021,2022-04-03,85.0,404482.74,4752.95,0,0,357.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-03-28,2022,13,4,2,0.0,212374.2
SKU0021,2022-04-10,94.0,444767.58,4737.417142857143,0,0,308.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-04-04,2022,14,4,2,0.0,233400.79142857142
SKU0021,2022-04-17,86.0,424835.65,4912.671428571428,2,2,230.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-04-11,2022,15,4,2,0.2857142857142857,228608.7628571428
SKU0021,2022-04-24,84.0,406725.08999999997,4856.567142857143,0,0,144.0,988.0,Bedding,Pillows,2254.43,4961.86,2022-04-18,2022,16,4,2,0.0,218579.52000000005
SKU0021,2022-05-01,104.0,491632.87,4717.5142857142855,1,0,101.0,890.0,Bedding,Pillows,2254.43,4961.86,2022-04-25,2022,17,5,2,0.14285714285714285,256160.76571428572
SKU0021,2022-05-08,134.0,654811.29,4855.392857142857,6,0,52.0,742.0,Bedding,Pillows,2254.43,4961.86,2022-05-02,2022,18,5,2,0.8571428571428571,348529.02285714285
SKU0021,2022-05-15,84.0,406453.51,4872.475714285714,0,0,757.0,640.0,Bedding,Pillows,2254.43,4961.86,2022-05-09,2022,19,5,2,0.0,219915.84000000003
SKU0021,2022-05-22,84.0,414643.99,4959.291428571429,0,0,682.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-05-16,2022,20,5,2,0.0,227208.36000000002
SKU0021,2022-05-29,107.0,518169.25,4869.345714285714,0,0,605.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-05-23,2022,21,5,2,0.0,279795.98142857145
SKU0021,2022-06-05,71.0,355072.85,5015.664285714286,0,0,533.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-05-30,2022,22,6,2,0.0,196047.63428571433
SKU0021,2022-06-12,101.0,487074.02,4829.32,0,0,484.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-06-06,2022,23,6,2,0.0,260063.88999999998
SKU0021,2022-06-19,68.0,334636.34,4923.975714285714,0,0,412.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-06-13,2022,24,6,2,0.0,181529.10857142857
SKU0021,2022-06-26,73.0,346485.68,4728.08,0,0,348.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-06-20,2022,25,6,2,0.0,180576.45
SKU0021,2022-07-03,78.0,363858.91,4649.7185714285715,0,0,273.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-06-27,2022,26,7,3,0.0,186832.5085714286
SKU0021,2022-07-10,91.0,442705.6,4882.787142857143,0,0,200.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-07-04,2022,27,7,3,0.0,239180.50000000006
SKU0021,2022-07-17,76.0,363770.75,4799.627142857143,0,0,854.0,709.0,Bedding,Pillows,2254.43,4961.86,2022-07-11,2022,28,7,3,0.0,193434.98285714287
SKU0021,2022-07-24,90.0,425838.9,4745.211428571428,0,0,780.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-07-18,2022,29,7,3,0.0,224170.32857142852
SKU0021,2022-07-31,66.0,308141.98,4639.977142857143,0,0,697.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-07-25,2022,30,7,3,0.0,157446.11142857146
SKU0021,2022-08-07,68.0,331347.1,4861.027142857143,0,0,635.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-08-01,2022,31,8,3,0.0,177248.60571428575
SKU0021,2022-08-14,70.0,338129.53,4790.154285714286,2,0,587.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-08-08,2022,32,8,3,0.2857142857142857,177500.7
SKU0021,2022-08-21,89.0,423729.66,4773.4400000000005,2,1,547.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-08-15,2022,33,8,3,0.2857142857142857,224191.89000000007
SKU0021,2022-08-28,74.0,366901.54000000004,4953.948571428571,0,0,495.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-08-22,2022,34,8,3,0.0,199764.37428571426
SKU0021,2022-09-04,108.0,527934.16,4890.455714285715,0,0,412.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-08-29,2022,35,9,3,0.0,284690.7771428572
SKU0021,2022-09-11,120.0,593073.29,4940.047142857143,0,0,356.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-09-05,2022,36,9,3,0.0,322274.0571428572
SKU0021,2022-09-18,124.0,608948.97,4915.678571428572,0,0,282.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-09-12,2022,37,9,3,0.0,329994.8228571429
SKU0021,2022-09-25,118.0,567093.22,4815.232857142857,0,0,176.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-09-19,2022,38,9,3,0.0,302174.73714285716
SKU0021,2022-10-02,135.0,661817.18,4899.272857142858,1,1,916.0,1088.0,Bedding,Pillows,2254.43,4961.86,2022-09-26,2022,39,10,4,0.14285714285714285,357053.78571428586
SKU0021,2022-10-09,148.0,687956.62,4656.0142857142855,7,1,851.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-10-03,2022,40,10,4,1.0,355434.47428571427
SKU0021,2022-10-16,146.0,687461.4,4732.635714285714,2,0,782.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-10-10,2022,41,10,4,0.2857142857142857,361818.03428571427
SKU0021,2022-10-23,151.0,746628.59,4924.217142857143,3,0,668.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-10-17,2022,42,10,4,0.42857142857142855,403137.8585714286
SKU0021,2022-10-30,157.0,774012.51,4935.391428571428,5,1,600.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-10-24,2022,43,10,4,0.7142857142857143,420910.94428571424
SKU0021,2022-11-06,90.0,425905.99,4742.005714285714,0,0,531.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-10-31,2022,44,11,4,0.0,223881.81428571427
SKU0021,2022-11-13,92.0,438002.94,4756.96,1,1,419.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-11-07,2022,45,11,4,0.14285714285714285,230232.76
SKU0021,2022-11-20,116.0,563878.21,4837.212857142857,0,0,341.0,0.0,Bedding,Pillows,2254.43,4961.86,2022-11-14,2022,46,11,4,0.0,299602.8114285714
