date,sku_id,units_sold,forecast_units,absolute_error
2023-12-16,SKU0036,0.0,0.6533101037247642,0.6533101037247642
2023-12-17,SKU0036,1.0,0.6533101037247642,0.34668989627523583
2023-12-18,SKU0036,0.0,0.7074833364041567,0.7074833364041567
2023-12-19,SKU0036,2.0,0.7965886650013969,1.203411334998603
2023-12-20,SKU0036,0.0,1.0240194986485627,1.0240194986485627
2023-12-21,SKU0036,1.0,0.8769353844777086,0.12306461552229142
2023-12-22,SKU0036,0.0,0.772736237639854,0.772736237639854
2023-12-23,SKU0036,0.0,0.5722818917981153,0.5722818917981153
2023-12-24,SKU0036,2.0,0.6212079684662711,1.3787920315337288
2023-12-25,SKU0036,0.0,0.27007375953679746,0.27007375953679746
2023-12-26,SKU0036,0.0,0.8456825195100819,0.8456825195100819
2023-12-27,SKU0036,1.0,0.7917812007500811,0.20821879924991893
2023-12-28,SKU0036,0.0,0.7677059871106702,0.7677059871106702
2023-12-29,SKU0036,0.0,0.7677059871106702,0.7677059871106702
2023-12-30,SKU0036,1.0,0.7677059871106702,0.23229401288932983
2023-12-31,SKU0036,0.0,0.7677059871106702,0.7677059871106702
2023-08-18,SKU0037,2.0,2.3197665753559784,0.3197665753559784
2023-08-19,SKU0037,0.0,2.1244688360390027,2.1244688360390027
2023-08-20,SKU0037,2.0,2.1440564259512995,0.14405642595129953
2023-08-21,SKU0037,4.0,2.109723823785691,1.890276176214309
2023-08-22,SKU0037,1.0,2.234154815160684,1.234154815160684
2023-08-23,SKU0037,1.0,2.0505125431692095,1.0505125431692095
2023-08-24,SKU0037,1.0,2.005839842215737,1.005839842215737
2023-08-25,SKU0037,4.0,1.9343512511701784,2.0656487488298216
2023-08-26,SKU0037,4.0,2.1195180700612415,1.8804819299387585
2023-08-27,SKU0037,3.0,2.1229628725614225,0.8770371274385775
2023-08-28,SKU0037,4.0,2.3200848723066914,1.6799151276933086
2023-08-29,SKU0037,3.0,2.410884242762475,0.5891157572375252
2023-08-30,SKU0037,1.0,2.4159367055561334,1.4159367055561334
2023-08-31,SKU0037,1.0,2.3371124652695645,1.3371124652695645
2023-09-01,SKU0037,0.0,2.2618126797560607,2.2618126797560607
2023-09-02,SKU0037,3.0,2.4247206481247336,0.5752793518752664
2023-09-03,SKU0037,10.0,2.3479556415380505,7.65204435846195
2023-09-04,SKU0037,2.0,2.939284523250564,0.939284523250564
2023-09-05,SKU0037,2.0,3.0364718158148554,1.0364718158148554
2023-09-06,SKU0037,3.0,3.0774897637293814,0.07748976372938143
2023-09-07,SKU0037,2.0,3.4919114039477686,1.4919114039477686
2023-09-08,SKU0037,0.0,3.0374775316865996,3.0374775316865996
2023-09-09,SKU0037,8.0,2.759085584283216,5.240914415716784
2023-09-10,SKU0037,4.0,3.2608613220230853,0.7391386779769147
2023-09-11,SKU0037,2.0,3.1052544840779897,1.1052544840779897
2023-09-12,SKU0037,5.0,2.916645929853442,2.083354070146558
2023-09-13,SKU0037,2.0,3.0189002908833644,1.0189002908833644
2023-09-14,SKU0037,3.0,3.0955565620887087,0.09555656208870866
2023-09-15,SKU0037,1.0,3.2885140933300825,2.2885140933300825
2023-09-16,SKU0037,3.0,3.381306062087496,0.38130606208749596
2023-09-17,SKU0037,4.0,2.7499448488798506,1.2500551511201494
2023-09-18,SKU0037,1.0,2.6802994228856263,1.6802994228856263
2023-09-19,SKU0037,3.0,2.6991575813065882,0.3008424186934118
2023-09-20,SKU0037,2.0,2.8934412039086337,0.8934412039086337
2023-09-21,SKU0037,4.0,2.882743818839518,1.117256181160482
2023-09-22,SKU0037,3.0,3.068612420706033,0.06861242070603302
2023-09-23,SKU0037,3.0,2.7760111511035506,0.22398884889644943
2023-09-24,SKU0037,6.0,2.7677727284496707,3.2322272715503293
2023-09-25,SKU0037,3.0,2.994854019621653,0.005145980378347126
2023-09-26,SKU0037,3.0,3.002787632642694,0.0027876326426938824
2023-09-27,SKU0037,0.0,2.620717891808195,2.620717891808195
2023-09-28,SKU0037,5.0,3.426014377971416,1.5739856220285842
2023-09-29,SKU0037,1.0,4.319681253685924,3.319681253685924
2023-09-30,SKU0037,3.0,3.437691830771225,0.4376918307712252
2023-10-01,SKU0037,0.0,3.4325554656980684,3.4325554656980684
2023-10-02,SKU0037,3.0,3.3095667356968677,0.30956673569686766
2023-10-03,SKU0037,5.0,3.318010927298389,1.6819890727016111
2023-10-04,SKU0037,2.0,3.3119866237492226,1.3119866237492226
2023-10-05,SKU0037,6.0,3.827796409842494,2.172203590157506
2023-10-06,SKU0037,5.0,3.8342838799520167,1.1657161200479833
2023-10-07,SKU0037,3.0,3.8247020892646955,0.8247020892646955
2023-10-08,SKU0037,4.0,3.1010897063124387,0.8989102936875613
2023-10-09,SKU0037,3.0,2.861932445981683,0.13806755401831694
2023-10-10,SKU0037,7.0,2.8517186317036494,4.148281368296351
2023-10-11,SKU0037,4.0,3.1870673385534225,0.8129326614465775
2023-10-12,SKU0037,1.0,3.27468045741998,2.27468045741998
2023-10-13,SKU0037,4.0,3.093469855794247,0.9065301442057532
2023-10-14,SKU0037,5.0,3.0851931314010947,1.9148068685989053
2023-10-15,SKU0037,7.0,3.6284917757043926,3.3715082242956074
2023-10-16,SKU0037,4.0,3.7364229289770625,0.2635770710229375
2023-10-17,SKU0037,1.0,3.663175983560309,2.663175983560309
2023-10-18,SKU0037,1.0,3.6579781632509176,2.6579781632509176
2023-10-19,SKU0037,3.0,3.4147908529413034,0.41479085294130336
2023-10-20,SKU0037,4.0,3.270987206918219,0.7290127930817811
2023-10-21,SKU0037,5.0,3.1665597514813513,1.8334402485186487
2023-10-22,SKU0037,3.0,3.4283122400915103,0.42831224009151025
2023-10-23,SKU0037,0.0,3.2773536785472963,3.2773536785472963
2023-10-24,SKU0037,2.0,3.6750812411862075,1.6750812411862075
2023-10-25,SKU0037,5.0,3.1699557404111305,1.8300442595888695
2023-10-26,SKU0037,3.0,3.0275097096468615,0.027509709646861502
2023-10-27,SKU0037,6.0,2.8978703623829976,3.1021296376170024
2023-10-28,SKU0037,1.0,3.1673102821161923,2.1673102821161923
2023-10-29,SKU0037,4.0,2.7625282150127854,1.2374717849872146
2023-10-30,SKU0037,1.0,2.612021507718744,1.6120215077187439
2023-10-31,SKU0037,3.0,3.0377453068551117,0.03774530685511168
2023-11-01,SKU0037,2.0,2.8964013742833434,0.8964013742833434
2023-11-02,SKU0037,3.0,2.639870055945718,0.360129944054282
2023-11-03,SKU0037,2.0,2.832503112144841,0.832503112144841
2023-11-04,SKU0037,5.0,2.524783353693922,2.475216646306078
2023-11-05,SKU0037,2.0,2.788568638740919,0.788568638740919
2023-11-06,SKU0037,4.0,2.7434643975746504,1.2565356024253496
2023-11-07,SKU0037,3.0,3.0243047219392585,0.024304721939258478
2023-11-08,SKU0037,1.0,2.8750569653240654,1.8750569653240654
2023-11-09,SKU0037,5.0,2.825305653596634,2.174694346403366
2023-11-10,SKU0037,2.0,3.7197589220120597,1.7197589220120597
2023-11-11,SKU0037,2.0,3.4329358285257916,1.4329358285257916
2023-11-12,SKU0037,10.0,3.2714857772068444,6.728514222793155
2023-11-13,SKU0037,3.0,4.127476708424291,1.1274767084242914
2023-11-14,SKU0037,3.0,4.145820209652052,1.1458202096520518
2023-11-15,SKU0037,1.0,4.402947521002995,3.4029475210029947
2023-11-16,SKU0037,6.0,4.207336054690089,1.7926639453099114
2023-11-17,SKU0037,1.0,4.309322664208339,3.309322664208339
2023-11-18,SKU0037,2.0,3.167127584585745,1.167127584585745
2023-11-19,SKU0037,4.0,3.5015967903542617,0.49840320964573825
2023-11-20,SKU0037,2.0,3.4486834077775392,1.4486834077775392
2023-11-21,SKU0037,3.0,3.0742229053578685,0.07422290535786846
2023-11-22,SKU0037,2.0,3.252701514426495,1.2527015144264948
2023-11-23,SKU0037,5.0,2.9855684848005986,2.0144315151994014
2023-11-24,SKU0037,4.0,3.4485096759611973,0.5514903240388027
2023-11-25,SKU0037,1.0,3.160502777840049,2.160502777840049
2023-11-26,SKU0037,6.0,2.961449323028416,3.038550676971584
2023-11-27,SKU0037,4.0,2.3967404808114443,1.6032595191885557
2023-11-28,SKU0037,4.0,3.11454109570004,0.8854589042999601
2023-11-29,SKU0037,3.0,3.238962826819189,0.238962826819189
2023-11-30,SKU0037,8.0,3.3624795539949432,4.637520446005057
2023-12-01,SKU0037,2.0,3.6782263684900234,1.6782263684900234
2023-12-02,SKU0037,6.0,3.417987129714928,2.582012870285072
2023-12-03,SKU0037,6.0,3.5274598101188532,2.4725401898811468
2023-12-04,SKU0037,1.0,3.8373022372051304,2.8373022372051304
2023-12-05,SKU0037,7.0,4.183578723598999,2.816421276401001
2023-12-06,SKU0037,7.0,4.418765870969181,2.581234129030819
2023-12-07,SKU0037,3.0,4.341333331959407,1.3413333319594072
2023-12-08,SKU0037,2.0,4.804815543794113,2.8048155437941134
2023-12-09,SKU0037,3.0,4.003512638462289,1.003512638462289
2023-12-10,SKU0037,2.0,3.8595563873391496,1.8595563873391496
2023-12-11,SKU0037,3.0,3.7351186723059944,0.7351186723059944
2023-12-12,SKU0037,3.0,4.209742114248459,1.209742114248459
2023-12-13,SKU0037,4.0,3.757221972191709,0.24277802780829116
2023-12-14,SKU0037,2.0,3.3817320760528036,1.3817320760528036
2023-12-15,SKU0037,4.0,3.4897639491015378,0.5102360508984622
2023-12-16,SKU0037,5.0,3.4451280536028976,1.5548719463971024
2023-12-17,SKU0037,1.0,3.3409191322873717,2.3409191322873717
2023-12-18,SKU0037,5.0,3.4229967082652304,1.5770032917347696
2023-12-19,SKU0037,2.0,3.369781862725435,1.3697818627254348
2023-12-20,SKU0037,8.0,2.9437349143517286,5.056265085648271
2023-12-21,SKU0037,3.0,3.0937436884178324,0.09374368841783243
2023-12-22,SKU0037,9.0,3.5274611935576834,5.472538806442317
2023-12-23,SKU0037,1.0,3.753742657591777,2.753742657591777
2023-12-24,SKU0037,0.0,3.80372520619172,3.80372520619172
2023-12-25,SKU0037,4.0,3.3298109862822796,0.6701890137177204
2023-12-26,SKU0037,6.0,5.037668914571746,0.9623310854282536
2023-12-27,SKU0037,5.0,4.533060573876163,0.46693942612383665
2023-12-28,SKU0037,8.0,5.449492311132202,2.550507688867798
2023-12-29,SKU0037,5.0,5.7062378199805766,0.7062378199805766
2023-12-30,SKU0037,3.0,5.123767944642671,2.1237679446426707
2023-12-31,SKU0037,5.0,5.585222691114156,0.585222691114156
2023-08-18,SKU0038,0.0,0.3598911628648056,0.3598911628648056
2023-08-19,SKU0038,0.0,0.3598911628648056,0.3598911628648056
2023-08-20,SKU0038,1.0,0.3598911628648056,0.6401088371351944
2023-08-21,SKU0038,0.0,0.3598911628648056,0.3598911628648056
2023-08-22,SKU0038,0.0,0.3598911628648056,0.3598911628648056
2023-08-23,SKU0038,1.0,0.3762300311005424,0.6237699688994576
2023-08-24,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-08-25,SKU0038,1.0,0.3838592363777412,0.6161407636222588
2023-08-26,SKU0038,0.0,0.3792731086594726,0.3792731086594726
2023-08-27,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-08-28,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-08-29,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-08-30,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-08-31,SKU0038,0.0,0.36752036814200445,0.36752036814200445
2023-09-01,SKU0038,0.0,0.4243872826373699,0.4243872826373699
2023-09-02,SKU0038,0.0,0.4243872826373699,0.4243872826373699
2023-09-03,SKU0038,0.0,0.41675807736017106,0.41675807736017106
2023-09-04,SKU0038,0.0,0.394526018075692,0.394526018075692
2023-09-05,SKU0038,0.0,0.394526018075692,0.394526018075692
2023-09-06,SKU0038,0.0,0.394526018075692,0.394526018075692
2023-09-07,SKU0038,1.0,0.394526018075692,0.605473981924308
2023-09-08,SKU0038,0.0,0.445619572043026,0.445619572043026
2023-09-09,SKU0038,0.0,0.394526018075692,0.394526018075692
2023-09-10,SKU0038,0.0,0.394526018075692,0.394526018075692
2023-09-11,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-12,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-13,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-14,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-15,SKU0038,0.0,0.4090663102454275,0.4090663102454275
2023-09-16,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-17,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-18,SKU0038,1.0,0.4090663102454275,0.5909336897545725
2023-09-19,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-20,SKU0038,0.0,0.4090663102454275,0.4090663102454275
2023-09-21,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-22,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-23,SKU0038,1.0,0.3727681394719738,0.6272318605280263
2023-09-24,SKU0038,0.0,0.3727681394719738,0.3727681394719738
2023-09-25,SKU0038,1.0,0.3727681394719738,0.6272318605280263
2023-09-26,SKU0038,0.0,0.38039734474917264,0.38039734474917264
2023-09-27,SKU0038,0.0,0.38039734474917264,0.38039734474917264
2023-09-28,SKU0038,0.0,0.5617041748522609,0.5617041748522609
2023-09-29,SKU0038,1.0,0.4927849986165484,0.5072150013834515
2023-09-30,SKU0038,0.0,0.5227179710075943,0.5227179710075943
2023-10-01,SKU0038,1.0,0.5227179710075943,0.4772820289924057
2023-10-02,SKU0038,0.0,0.5244628295182949,0.5244628295182949
2023-10-03,SKU0038,1.0,0.5607181935558001,0.4392818064441999
2023-10-04,SKU0038,0.0,0.6200434653850547,0.6200434653850547
2023-10-05,SKU0038,0.0,0.6200434653850547,0.6200434653850547
2023-10-06,SKU0038,0.0,0.6200434653850547,0.6200434653850547
2023-10-07,SKU0038,1.0,0.5227179710075943,0.4772820289924057
2023-10-08,SKU0038,0.0,0.45424620433248136,0.45424620433248136
2023-10-09,SKU0038,0.0,0.37236559783508444,0.37236559783508444
2023-10-10,SKU0038,1.0,0.37236559783508444,0.6276344021649156
2023-10-11,SKU0038,1.0,0.44250391344971235,0.5574960865502876
2023-10-12,SKU0038,0.0,0.5245809294664968,0.5245809294664968
2023-10-13,SKU0038,1.0,0.44250391344971235,0.5574960865502876
2023-10-14,SKU0038,1.0,0.5500181512254654,0.4499818487745346
2023-10-15,SKU0038,0.0,0.530958460634511,0.530958460634511
2023-10-16,SKU0038,1.0,0.5432770476050958,0.45672295239490424
2023-10-17,SKU0038,0.0,0.530958460634511,0.530958460634511
2023-10-18,SKU0038,0.0,0.530958460634511,0.530958460634511
2023-10-19,SKU0038,0.0,0.5500181512254654,0.5500181512254654
2023-10-20,SKU0038,0.0,0.5245809294664968,0.5245809294664968
2023-10-21,SKU0038,0.0,0.44924501707008174,0.44924501707008174
2023-10-22,SKU0038,0.0,0.44250391344971235,0.44250391344971235
2023-10-23,SKU0038,1.0,0.44250391344971235,0.5574960865502876
2023-10-24,SKU0038,1.0,0.5758535035526263,0.4241464964473737
2023-10-25,SKU0038,0.0,0.44924501707008174,0.44924501707008174
2023-10-26,SKU0038,1.0,0.44250391344971235,0.5574960865502876
2023-10-27,SKU0038,1.0,0.44924501707008174,0.5507549829299183
2023-10-28,SKU0038,0.0,0.4612000315883113,0.4612000315883113
2023-10-29,SKU0038,0.0,0.4679411352086809,0.4679411352086809
2023-10-30,SKU0038,0.0,0.3910617159736835,0.3910617159736835
2023-10-31,SKU0038,0.0,0.3910617159736835,0.3910617159736835
2023-11-01,SKU0038,0.0,0.37236559783508444,0.37236559783508444
2023-11-02,SKU0038,0.0,0.379106701455454,0.379106701455454
2023-11-03,SKU0038,0.0,0.37236559783508444,0.37236559783508444
2023-11-04,SKU0038,0.0,0.37236559783508444,0.37236559783508444
2023-11-05,SKU0038,0.0,0.379106701455454,0.379106701455454
2023-11-06,SKU0038,1.0,0.3997377813583927,0.6002622186416073
2023-11-07,SKU0038,1.0,0.3751748843559428,0.6248251156440572
2023-11-08,SKU0038,0.0,0.4183335355929943,0.4183335355929943
2023-11-09,SKU0038,0.0,0.3997377813583927,0.3997377813583927
2023-11-10,SKU0038,2.0,0.47011554244129294,1.529884457558707
2023-11-11,SKU0038,0.0,0.586219260057434,0.586219260057434
2023-11-12,SKU0038,0.0,0.559954311280232,0.559954311280232
2023-11-13,SKU0038,0.0,0.559954311280232,0.559954311280232
2023-11-14,SKU0038,1.0,0.559954311280232,0.440045688719768
2023-11-15,SKU0038,1.0,0.6572798056576924,0.3427201943423076
2023-11-16,SKU0038,0.0,0.7393568216744769,0.7393568216744769
2023-11-17,SKU0038,1.0,0.7393568216744769,0.2606431783255231
2023-11-18,SKU0038,0.0,0.6163718785296539,0.6163718785296539
2023-11-19,SKU0038,0.0,0.5912982292230408,0.5912982292230408
2023-11-20,SKU0038,0.0,0.5459859702219569,0.5459859702219569
2023-11-21,SKU0038,2.0,0.48847185120762204,1.511528148792378
2023-11-22,SKU0038,0.0,0.6163718785296539,0.6163718785296539
2023-11-23,SKU0038,0.0,0.5854314503591898,0.5854314503591898
2023-11-24,SKU0038,0.0,0.48260507234377126,0.48260507234377126
2023-11-25,SKU0038,0.0,0.48260507234377126,0.48260507234377126
2023-11-26,SKU0038,0.0,0.48260507234377126,0.48260507234377126
2023-11-27,SKU0038,0.0,0.19145895865042026,0.19145895865042026
2023-11-28,SKU0038,0.0,0.41246675672914346,0.41246675672914346
2023-11-29,SKU0038,0.0,0.3938710024945419,0.3938710024945419
2023-11-30,SKU0038,1.0,0.3751748843559428,0.6248251156440572
2023-12-01,SKU0038,0.0,0.38277468779350227,0.38277468779350227
2023-12-02,SKU0038,0.0,0.4229539397225863,0.4229539397225863
2023-12-03,SKU0038,0.0,0.4229539397225863,0.4229539397225863
2023-12-04,SKU0038,0.0,0.38277468779350227,0.38277468779350227
2023-12-05,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-06,SKU0038,0.0,0.47330352001900106,0.47330352001900106
2023-12-07,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-08,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-09,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-10,SKU0038,0.0,0.4153247344453875,0.4153247344453875
2023-12-11,SKU0038,0.0,0.4153247344453875,0.4153247344453875
2023-12-12,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-13,SKU0038,0.0,0.4153247344453875,0.4153247344453875
2023-12-14,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-15,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-16,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-17,SKU0038,1.0,0.47330352001900106,0.526696479980999
2023-12-18,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-19,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-20,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-21,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-22,SKU0038,1.0,0.3751454825163034,0.6248545174836966
2023-12-23,SKU0038,0.0,0.3751454825163034,0.3751454825163034
2023-12-24,SKU0038,1.0,0.3751454825163034,0.6248545174836966
2023-12-25,SKU0038,0.0,0.22989922800974444,0.22989922800974444
2023-12-26,SKU0038,1.0,0.537043645364714,0.46295635463528595
2023-12-27,SKU0038,0.0,0.5250953140519239,0.5250953140519239
2023-12-28,SKU0038,0.0,0.5250953140519239,0.5250953140519239
2023-12-29,SKU0038,0.0,0.5250953140519239,0.5250953140519239
2023-12-30,SKU0038,1.0,0.5250953140519239,0.4749046859480761
2023-12-31,SKU0038,0.0,0.5250953140519239,0.5250953140519239
2023-08-18,SKU0039,0.0,0.47401979209825196,0.47401979209825196
2023-08-19,SKU0039,0.0,0.36752036814200445,0.36752036814200445
2023-08-20,SKU0039,0.0,0.3598911628648056,0.3598911628648056
2023-08-21,SKU0039,0.0,0.3598911628648056,0.3598911628648056
2023-08-22,SKU0039,2.0,0.3762300311005424,1.6237699688994576
2023-08-23,SKU0039,1.0,0.3979692267980717,0.6020307732019283
2023-08-24,SKU0039,0.0,0.49271591023685096,0.49271591023685096
2023-08-25,SKU0039,0.0,0.3979692267980717,0.3979692267980717
2023-08-26,SKU0039,1.0,0.3979692267980717,0.6020307732019283
2023-08-27,SKU0039,0.0,0.4681075424126995,0.4681075424126995
2023-08-28,SKU0039,0.0,0.4881271148855908,0.4881271148855908
2023-08-29,SKU0039,0.0,0.3979692267980717,0.3979692267980717
2023-08-30,SKU0039,1.0,0.5326612227438741,0.46733877725612594
2023-08-31,SKU0039,1.0,0.5246131649718075,0.47538683502819246
2023-09-01,SKU0039,1.0,0.691109837644986,0.308890162355014
2023-09-02,SKU0039,1.0,0.6534238785829446,0.3465761214170554
2023-09-03,SKU0039,0.0,0.6950066103723607,0.6950066103723607
2023-09-04,SKU0039,0.0,0.6707667578210323,0.6707667578210323
2023-09-05,SKU0039,0.0,0.5961160770623977,0.5961160770623977
2023-09-06,SKU0039,1.0,0.5651326150129472,0.4348673849870528
2023-09-07,SKU0039,0.0,0.5837974900918129,0.5837974900918129
2023-09-08,SKU0039,0.0,0.5961160770623977,0.5961160770623977
2023-09-09,SKU0039,1.0,0.49534294290701414,0.5046570570929858
2023-09-10,SKU0039,0.0,0.6285135128911328,0.6285135128911328
2023-09-11,SKU0039,0.0,0.6132564758797043,0.6132564758797043
2023-09-12,SKU0039,0.0,0.5556620803200806,0.5556620803200806
2023-09-13,SKU0039,0.0,0.473585064303296,0.473585064303296
2023-09-14,SKU0039,0.0,0.4034467486886681,0.4034467486886681
2023-09-15,SKU0039,0.0,0.38039734474917264,0.38039734474917264
2023-09-16,SKU0039,0.0,0.3727681394719738,0.3727681394719738
2023-09-17,SKU0039,0.0,0.4804273961062631,0.4804273961062631
2023-09-18,SKU0039,0.0,0.4090663102454275,0.4090663102454275
2023-09-19,SKU0039,0.0,0.3727681394719738,0.3727681394719738
2023-09-20,SKU0039,2.0,0.3727681394719738,1.6272318605280263
2023-09-21,SKU0039,0.0,0.4353916336612254,0.4353916336612254
2023-09-22,SKU0039,1.0,0.3990934628877717,0.6009065371122283
2023-09-23,SKU0039,2.0,0.3990934628877717,1.6009065371122282
2023-09-24,SKU0039,1.0,0.49865871360990927,0.5013412863900908
2023-09-25,SKU0039,1.0,0.7426261729417539,0.2573738270582461
2023-09-26,SKU0039,0.0,0.6760387979875906,0.6760387979875906
2023-09-27,SKU0039,0.0,0.6184444024279668,0.6184444024279668
2023-09-28,SKU0039,0.0,0.9274356107131783,0.9274356107131783
2023-09-29,SKU0039,0.0,0.798301525230667,0.798301525230667
2023-09-30,SKU0039,0.0,0.798301525230667,0.798301525230667
2023-10-01,SKU0039,1.0,0.7742263115912561,0.2257736884087439
2023-10-02,SKU0039,2.0,0.8098539745265045,1.1901460254734955
2023-10-03,SKU0039,0.0,1.0040246180380825,1.0040246180380825
2023-10-04,SKU0039,1.0,0.8192299628263414,0.18077003717365858
2023-10-05,SKU0039,0.0,0.9364770673605531,0.9364770673605531
2023-10-06,SKU0039,0.0,0.8192299628263414,0.8192299628263414
2023-10-07,SKU0039,0.0,0.7445792820677067,0.7445792820677067
2023-10-08,SKU0039,0.0,0.4729423224710803,0.4729423224710803
2023-10-09,SKU0039,0.0,0.3910617159736835,0.3910617159736835
2023-10-10,SKU0039,0.0,0.3910617159736835,0.3910617159736835
2023-10-11,SKU0039,0.0,0.37236559783508444,0.37236559783508444
2023-10-12,SKU0039,1.0,0.37236559783508444,0.6276344021649156
2023-10-13,SKU0039,1.0,0.481241316507292,0.518758683492708
2023-10-14,SKU0039,1.0,0.5245809294664968,0.4754190705335032
2023-10-15,SKU0039,1.0,0.5245809294664968,0.4754190705335032
2023-10-16,SKU0039,0.0,0.5088013948703094,0.5088013948703094
2023-10-17,SKU0039,1.0,0.4612000315883113,0.5387999684116886
2023-10-18,SKU0039,0.0,0.4556225482380961,0.4556225482380961
2023-10-19,SKU0039,0.0,0.4964828078997245,0.4964828078997245
2023-10-20,SKU0039,3.0,0.4556225482380961,2.5443774517619038
2023-10-21,SKU0039,1.0,0.6310463631521143,0.36895363684788574
2023-10-22,SKU0039,0.0,0.7035521415177504,0.7035521415177504
2023-10-23,SKU0039,0.0,0.7035521415177504,0.7035521415177504
2023-10-24,SKU0039,0.0,0.8784667418345957,0.8784667418345957
2023-10-25,SKU0039,0.0,0.7035521415177504,0.7035521415177504
2023-10-26,SKU0039,1.0,0.6179277283637304,0.38207227163626956
2023-10-27,SKU0039,0.0,0.6310463631521143,0.6310463631521143
2023-10-28,SKU0039,1.0,0.6180053040537421,0.3819946959462579
2023-10-29,SKU0039,0.0,0.5453302914651307,0.5453302914651307
2023-10-30,SKU0039,0.0,0.5520713950855003,0.5520713950855003
2023-10-31,SKU0039,0.0,0.5245809294664968,0.5245809294664968
2023-11-01,SKU0039,0.0,0.5245809294664968,0.5245809294664968
2023-11-02,SKU0039,2.0,0.5245809294664968,1.475419070533503
2023-11-03,SKU0039,2.0,0.4612000315883113,1.5387999684116886
2023-11-04,SKU0039,1.0,0.54965457877311,0.45034542122689003
2023-11-05,SKU0039,0.0,0.5704039407717438,0.5704039407717438
2023-11-06,SKU0039,1.0,0.591808981527204,0.40819101847279604
2023-11-07,SKU0039,0.0,0.6702731972896547,0.6702731972896547
2023-11-08,SKU0039,1.0,0.6702731972896547,0.32972680271034527
2023-11-09,SKU0039,0.0,0.6702731972896547,0.6702731972896547
2023-11-10,SKU0039,1.0,0.8643476648497245,0.13565233515027553
2023-11-11,SKU0039,1.0,0.8927304576395798,0.10726954236042019
2023-11-12,SKU0039,1.0,0.9435945468357302,0.056405453164269814
2023-11-13,SKU0039,0.0,1.0228773712842638,1.0228773712842638
2023-11-14,SKU0039,0.0,1.0775251128513215,1.0775251128513215
2023-11-15,SKU0039,1.0,1.2007950922879553,0.20079509228795533
2023-11-16,SKU0039,1.0,0.9435945468357302,0.056405453164269814
2023-11-17,SKU0039,1.0,0.8380827160725225,0.1619172839274775
2023-11-18,SKU0039,0.0,0.6270141821486058,0.6270141821486058
2023-11-19,SKU0039,1.0,0.6457103002872048,0.3542896997127952
2023-11-20,SKU0039,1.0,0.6457103002872048,0.3542896997127952
2023-11-21,SKU0039,0.0,0.7495200792756604,0.7495200792756604
2023-11-22,SKU0039,0.0,0.6457103002872048,0.6457103002872048
2023-11-23,SKU0039,1.0,0.7191992739578106,0.2808007260421894
2023-11-24,SKU0039,0.0,0.6457103002872048,0.6457103002872048
2023-11-25,SKU0039,1.0,0.5854314503591898,0.41456854964081025
2023-11-26,SKU0039,2.0,0.5854314503591898,1.4145685496408102
2023-11-27,SKU0039,0.0,0.37049293066599315,0.37049293066599315
2023-11-28,SKU0039,0.0,0.807498864849274,0.807498864849274
2023-11-29,SKU0039,0.0,0.721874451695254,0.721874451695254
2023-11-30,SKU0039,1.0,0.6099943473616397,0.3900056526383603
2023-12-01,SKU0039,0.0,0.5994087849647634,0.5994087849647634
2023-12-02,SKU0039,0.0,0.6332105057258333,0.6332105057258333
2023-12-03,SKU0039,1.0,0.5722818917981153,0.4277181082018847
2023-12-04,SKU0039,1.0,0.6124611437271994,0.3875388562728006
2023-12-05,SKU0039,0.0,0.5930312537967491,0.5930312537967491
2023-12-06,SKU0039,0.0,0.6332105057258333,0.6332105057258333
2023-12-07,SKU0039,0.0,0.6124611437271994,0.6124611437271994
2023-12-08,SKU0039,1.0,0.6124611437271994,0.3875388562728006
2023-12-09,SKU0039,0.0,0.5722818917981153,0.5722818917981153
2023-12-10,SKU0039,3.0,0.4200665601667029,2.579933439833297
