sku_id,forecast_date,forecast_units
SKU0083,2024-02-18,81.81604435296457
SKU0083,2024-02-25,78.5485835206971
SKU0084,2024-01-07,12.795303006611144
SKU0084,2024-01-14,13.20555177809216
SKU0084,2024-01-21,13.34202600405346
SKU0084,2024-01-28,14.471085436361557
SKU0084,2024-02-04,13.2460274951857
SKU0084,2024-02-11,13.20265391007514
SKU0084,2024-02-18,13.611695278992032
SKU0084,2024-02-25,13.155987698717185
SKU0085,2024-01-07,4.527264222180534
SKU0085,2024-01-14,4.5035925609194205
SKU0085,2024-01-21,4.549894037257015
SKU0085,2024-01-28,4.371237748695471
SKU0085,2024-02-04,4.286526269441421
SKU0085,2024-02-11,4.315418142600523
SKU0085,2024-02-18,4.356702185699416
SKU0085,2024-02-25,3.740995677076229
SKU0086,2024-01-07,8.76374283524765
SKU0086,2024-01-14,8.740071173986536
SKU0086,2024-01-21,8.607716361762586
SKU0086,2024-01-28,9.186435851316718
SKU0086,2024-02-04,8.795230669024956
SKU0086,2024-02-11,8.835639275765791
SKU0086,2024-02-18,8.795230669024956
SKU0086,2024-02-25,9.504955157896076
SKU0087,2024-01-07,46.37525044416545
SKU0087,2024-01-14,42.289652697877706
SKU0087,2024-01-21,43.51804496895211
SKU0087,2024-01-28,43.7797018296991
SKU0087,2024-02-04,42.32418636191064
SKU0087,2024-02-11,42.71039756549818
SKU0087,2024-02-18,40.73380643239684
SKU0087,2024-02-25,41.28073837786077
SKU0088,2024-01-07,24.20938446419417
SKU0088,2024-01-14,23.92725346803508
SKU0088,2024-01-21,23.85748778595335
SKU0088,2024-01-28,23.79489865581113
SKU0088,2024-02-04,23.2649744748869
SKU0088,2024-02-11,24.65566439208692
SKU0088,2024-02-18,26.877145847015264
SKU0088,2024-02-25,24.11044096620508
SKU0089,2024-01-07,12.795303006611144
SKU0089,2024-01-14,11.941544423972884
SKU0089,2024-01-21,11.809189611748934
SKU0089,2024-01-28,12.347432402085103
SKU0089,2024-02-04,11.38774016544349
SKU0089,2024-02-11,12.290601809079478
SKU0089,2024-02-18,12.250193202338643
SKU0089,2024-02-25,12.250193202338643
SKU0090,2024-01-07,35.64025075464953
SKU0090,2024-01-14,32.687546526778135
SKU0090,2024-01-21,34.816587408953815
SKU0090,2024-01-28,35.78304174757494
SKU0090,2024-02-04,33.497918071107115
SKU0090,2024-02-11,31.751695365957456
SKU0090,2024-02-18,31.896496149551464
SKU0090,2024-02-25,31.176223091749332
SKU0091,2024-01-07,14.149383378427409
SKU0091,2024-01-14,14.03942000687155
SKU0091,2024-01-21,13.993356904942345
SKU0091,2024-01-28,13.862908501732996
SKU0091,2024-02-04,13.229835578763979
SKU0091,2024-02-11,13.652103885732867
SKU0091,2024-02-18,13.155987698717185
SKU0091,2024-02-25,13.690287247520914
SKU0092,2024-01-07,81.76107879003666
SKU0092,2024-01-14,74.87185810853428
SKU0092,2024-01-21,71.70786019691752
SKU0092,2024-01-28,70.45704881848367
SKU0092,2024-02-04,77.59502634990268
SKU0092,2024-02-11,77.49784878070395
SKU0092,2024-02-18,77.43441226483468
SKU0092,2024-02-25,84.15058425278528
SKU0093,2024-01-07,11.548360372017493
SKU0093,2024-01-14,11.598589039517218
SKU0093,2024-01-21,11.053677354480309
SKU0093,2024-01-28,11.466234227293269
SKU0093,2024-02-04,11.115437651742342
SKU0093,2024-02-11,11.075029045001507
SKU0093,2024-02-18,11.115437651742342
SKU0093,2024-02-25,11.361929700492679
SKU0094,2024-01-07,9.621878511060755
SKU0094,2024-01-14,9.891395001261456
SKU0094,2024-01-21,10.055181802032129
SKU0094,2024-01-28,10.296538909383036
SKU0094,2024-02-04,9.905333727091275
SKU0094,2024-02-11,9.94574233383211
SKU0094,2024-02-18,10.439633275895002
SKU0094,2024-02-25,10.192234382582447
SKU0095,2024-01-07,10.047051872273471
SKU0095,2024-01-14,9.810828207938581
SKU0095,2024-01-21,9.759040189037506
SKU0095,2024-01-28,10.055181802032129
SKU0095,2024-02-04,9.663976619740367
SKU0095,2024-02-11,9.692781724017498
SKU0095,2024-02-18,9.94574233383211
SKU0095,2024-02-25,9.905333727091275
SKU0096,2024-01-07,4.508501330657988
SKU0096,2024-01-14,4.140441963217909
SKU0096,2024-01-21,4.292283598981573
SKU0096,2024-01-28,4.807617129568819
SKU0096,2024-02-04,4.0288031771296176
SKU0096,2024-02-11,4.0288031771296176
SKU0096,2024-02-18,4.0288031771296176
SKU0096,2024-02-25,4.0288031771296176
SKU0097,2024-01-07,19.367321515144884
SKU0097,2024-01-14,19.444878790085003
SKU0097,2024-01-21,19.081310869408767
SKU0097,2024-01-28,18.89130192284714
SKU0097,2024-02-04,18.762600339461464
SKU0097,2024-02-11,18.762600339461464
SKU0097,2024-02-18,18.592378179013036
SKU0097,2024-02-25,25.014265128838453
SKU0098,2024-01-07,24.28328479295501
SKU0098,2024-01-14,23.756360045254933
SKU0098,2024-01-21,23.561416102888767
SKU0098,2024-01-28,23.77172811075275
SKU0098,2024-02-04,23.409604304185567
SKU0098,2024-02-11,23.25312899151357
SKU0098,2024-02-18,22.957826286023526
SKU0098,2024-02-25,22.917417679282693
SKU0099,2024-01-07,23.580516547958887
SKU0099,2024-01-14,23.30474779369794
SKU0099,2024-01-21,23.17239298147399
SKU0099,2024-01-28,23.48707920461604
SKU0099,2024-02-04,31.533614231851693
SKU0099,2024-02-11,23.498457027809263
SKU0099,2024-02-18,24.645010592733584
SKU0099,2024-02-25,24.893386608678203
SKU0100,2024-01-07,10.67150787898762
SKU0100,2024-01-14,10.780518656109631
SKU0100,2024-01-21,11.053677354480309
SKU0100,2024-01-28,11.466234227293269
SKU0100,2024-02-04,11.115437651742342
SKU0100,2024-02-11,11.115437651742342
SKU0100,2024-02-18,11.075029045001507
SKU0100,2024-02-25,11.115437651742342
SKU0101,2024-01-07,3.164472887105452
SKU0101,2024-01-14,3.214701554605178
SKU0101,2024-01-21,3.3212572145172645
SKU0101,2024-01-28,3.3625444530534407
SKU0101,2024-02-04,3.1399585391222873
SKU0101,2024-02-11,3.020109881487586
SKU0101,2024-02-18,3.020109881487586
SKU0101,2024-02-25,2.732302381434195
SKU0102,2024-01-07,16.522179279250643
SKU0102,2024-01-14,17.186319497024456
SKU0102,2024-01-21,16.876505310694863
SKU0102,2024-01-28,17.15530435130893
SKU0102,2024-02-04,16.944499735308803
SKU0102,2024-02-11,17.10100345533594
SKU0102,2024-02-18,20.321197283577057
SKU0102,2024-02-25,19.717775085918863
SKU0103,2024-01-07,10.240013379794323
SKU0103,2024-01-14,10.187536614256079
SKU0103,2024-01-21,10.296538909383036
SKU0103,2024-01-28,10.296538909383036
SKU0103,2024-02-04,11.196771720992274
SKU0103,2024-02-11,10.908964220938884
SKU0103,2024-02-18,10.908964220938884
SKU0103,2024-02-25,11.321521093751844
SKU0104,2024-01-07,7.541507792687413
SKU0104,2024-01-14,7.154402456891868
SKU0104,2024-01-21,7.707250068811054
SKU0104,2024-01-28,8.448807687313991
SKU0104,2024-02-04,8.05760250502223
SKU0104,2024-02-11,7.569086744179603
SKU0104,2024-02-18,8.098011111763064
SKU0104,2024-02-25,8.05760250502223
SKU0105,2024-01-07,11.799468713764078
SKU0105,2024-01-14,11.775797052502964
SKU0105,2024-01-21,11.643442240279015
SKU0105,2024-01-28,11.643442240279015
SKU0105,2024-02-04,11.221992793973572
SKU0105,2024-02-11,11.221992793973572
SKU0105,2024-02-18,11.756292342777298
SKU0105,2024-02-25,11.609328593805234
SKU0106,2024-01-07,26.594127044752536
SKU0106,2024-01-14,25.533924107041187
SKU0106,2024-01-21,26.52959830180029
SKU0106,2024-01-28,26.515945739134246
SKU0106,2024-02-04,25.357907095253903
SKU0106,2024-02-11,25.431821287081174
SKU0106,2024-02-18,24.223605454049068
SKU0106,2024-02-25,23.935101373451285
SKU0107,2024-01-07,170.93417021847773
SKU0107,2024-01-14,156.3927229596132
SKU0107,2024-01-21,148.82407810462834
SKU0107,2024-01-28,149.56090873582298
SKU0107,2024-02-04,160.0470342161991
SKU0107,2024-02-11,174.18802983515496
SKU0107,2024-02-18,168.56317398582897
SKU0107,2024-02-25,163.11393157543364
SKU0108,2024-01-07,17.379256359332462
SKU0108,2024-01-14,17.375849205185418
SKU0108,2024-01-21,16.876505310694863
SKU0108,2024-01-28,17.105294210069417
SKU0108,2024-02-04,17.14141206207677
SKU0108,2024-02-11,17.14141206207677
SKU0108,2024-02-18,17.10100345533594
SKU0108,2024-02-25,19.350786003652257
SKU0109,2024-01-07,29.34911161414902
SKU0109,2024-01-14,28.18928886622166
SKU0109,2024-01-21,28.34947366584209
SKU0109,2024-01-28,28.181541107606694
SKU0109,2024-02-04,28.951879425576386
SKU0109,2024-02-11,27.64579501607051
SKU0109,2024-02-18,28.596428283580142
SKU0109,2024-02-25,28.725902313132416
SKU0110,2024-01-07,21.361552883753728
SKU0110,2024-01-14,21.56425120862883
SKU0110,2024-01-21,19.810572171735018
SKU0110,2024-01-28,21.326877655588266
SKU0110,2024-02-04,19.51521112142821
SKU0110,2024-02-11,19.178979272159307
SKU0110,2024-02-18,20.269205056244868
SKU0110,2024-02-25,19.717028175428183
SKU0111,2024-01-07,2.768474406324884
SKU0111,2024-01-14,2.8362619647263463
SKU0111,2024-01-21,2.664873190639418
SKU0111,2024-01-28,2.8227205350120688
SKU0111,2024-02-04,2.209930610440657
SKU0111,2024-02-11,2.252388147429203
SKU0111,2024-02-18,2.2512146535395505
SKU0111,2024-02-25,2.41384187128306
SKU0112,2024-01-07,15.539795053846188
SKU0112,2024-01-14,15.516123392585074
SKU0112,2024-01-21,15.577493601009497
SKU0112,2024-01-28,15.383768580361124
SKU0112,2024-02-04,15.375037265821557
SKU0112,2024-02-11,15.909336814625286
SKU0112,2024-02-18,17.14629129095492
SKU0112,2024-02-25,18.78834538090439
SKU0113,2024-01-07,27.340987771406073
SKU0113,2024-01-14,26.10584243359973
SKU0113,2024-01-21,26.126834802464963
SKU0113,2024-01-28,25.978080526063437
SKU0113,2024-02-04,24.454777630975016
SKU0113,2024-02-11,24.28031580685767
SKU0113,2024-02-18,24.11009364640924
SKU0113,2024-02-25,24.0500959003889
SKU0114,2024-01-07,283.4298316216047
SKU0114,2024-01-14,299.8045832710059
SKU0114,2024-01-21,301.86247090948615
SKU0114,2024-01-28,292.9460426999537
SKU0114,2024-02-04,290.7952603579197
SKU0114,2024-02-11,301.7893976156828
SKU0114,2024-02-18,293.1324777146303
SKU0114,2024-02-25,288.16269820794594
SKU0115,2024-01-07,12.557366362972092
SKU0115,2024-01-14,12.479787214309052
SKU0115,2024-01-21,12.153707381436732
SKU0115,2024-01-28,13.07319696586821
SKU0115,2024-02-04,11.656569203628747
SKU0115,2024-02-11,11.428148772184326
SKU0115,2024-02-18,12.290601809079478
SKU0115,2024-02-25,12.415940573808562
SKU0116,2024-01-07,23.81399910088125
SKU0116,2024-01-14,23.30474779369794
SKU0116,2024-01-21,23.405875534396355
SKU0116,2024-01-28,23.720561757538405
SKU0116,2024-02-04,23.128048446471954
SKU0116,2024-02-11,23.128048446471954
SKU0116,2024-02-18,23.00899263923787
SKU0116,2024-02-25,22.957826286023526
SKU0117,2024-01-07,16.37109437326954
SKU0117,2024-01-14,16.572407946750367
SKU0117,2024-01-21,15.775371589982653
SKU0117,2024-01-28,17.3522166780769
SKU0117,2024-02-04,16.894489594069288
SKU0117,2024-02-11,16.854080987328455
SKU0117,2024-02-18,16.894489594069288
SKU0117,2024-02-25,20.60900478363045
SKU0118,2024-01-07,6.262849523436218
SKU0118,2024-01-14,6.427456180252554
SKU0118,2024-01-21,6.193487663818316
SKU0118,2024-01-28,6.22840050201183
SKU0118,2024-02-04,6.30201158444895
SKU0118,2024-02-11,6.2607275413500565
SKU0118,2024-02-18,6.288503499292143
SKU0118,2024-02-25,6.403625288659237
SKU0119,2024-01-07,80.13387839535885
SKU0119,2024-01-14,72.99703652825227
SKU0119,2024-01-21,74.43260469717872
SKU0119,2024-01-28,70.043857333061
SKU0119,2024-02-04,77.06399971701745
SKU0119,2024-02-11,80.93190116394598
SKU0119,2024-02-18,76.64791958772537
SKU0119,2024-02-25,76.08971898146586
SKU0120,2024-01-07,52.21272711227612
SKU0120,2024-01-14,50.591237065279216
SKU0120,2024-01-21,49.83029118518126
SKU0120,2024-01-28,48.14734076369976
SKU0120,2024-02-04,44.49587616222678
SKU0120,2024-02-11,45.7188521520164
SKU0120,2024-02-18,44.17404523909697
SKU0120,2024-02-25,44.93080708596597
SKU0121,2024-01-07,64.35621512219367
SKU0121,2024-01-14,62.672417318890936
SKU0121,2024-01-21,63.23062925335435
SKU0121,2024-01-28,60.82242099280704
SKU0121,2024-02-04,61.54552947011497
SKU0121,2024-02-11,60.11214421059167
SKU0121,2024-02-18,64.03897617462184
SKU0121,2024-02-25,62.389784895713746
SKU0122,2024-01-07,6.536393582818111
SKU0122,2024-01-14,6.5961169085104885
SKU0122,2024-01-21,6.669862978932683
SKU0122,2024-01-28,6.704775817126197
SKU0122,2024-02-04,6.514947997640679
SKU0122,2024-02-11,6.679613073102065
SKU0122,2024-02-18,6.391805573048674
SKU0122,2024-02-25,6.391805573048674
SKU0123,2024-01-07,108.96428260811257
SKU0123,2024-01-14,99.93156202304449
SKU0123,2024-01-21,102.18415147171316
SKU0123,2024-01-28,103.6815288443931
SKU0123,2024-02-04,100.46808089147655
SKU0123,2024-02-11,108.28936809098835
SKU0123,2024-02-18,107.50642460075915
SKU0123,2024-02-25,118.07416643866765
SKU0124,2024-01-07,2.6945740775640443
SKU0124,2024-01-14,2.74480274506377
SKU0124,2024-01-21,2.6443488358991343
SKU0124,2024-01-28,2.9122443298482206
SKU0124,2024-02-04,2.1312057570573573
SKU0124,2024-02-11,2.480054154749384
SKU0124,2024-02-18,2.41384187128306
SKU0124,2024-02-25,2.5033656661192114
SKU0125,2024-01-07,30.528866293528523
SKU0125,2024-01-14,28.928772879448093
SKU0125,2024-01-21,29.897587483389213
SKU0125,2024-01-28,29.110750209566607
SKU0125,2024-02-04,28.016397398130646
SKU0125,2024-02-11,29.013951003885037
SKU0125,2024-02-18,28.951879425576386
SKU0125,2024-02-25,28.877965233749116
SKU0126,2024-01-07,345.1861950654164
SKU0126,2024-01-14,346.99835836165647
SKU0126,2024-01-21,349.5417914442396
SKU0126,2024-01-28,371.846867031983
SKU0126,2024-02-04,367.674886253631
SKU0126,2024-02-11,368.7109592871389
SKU0126,2024-02-18,371.19884509130713
SKU0126,2024-02-25,360.977935237995
SKU0127,2024-01-07,4.784987314492337
SKU0127,2024-01-14,4.802599696330117
SKU0127,2024-01-21,4.91315728899489
SKU0127,2024-01-28,4.6253497889415
SKU0127,2024-02-04,4.3118070905347485
SKU0127,2024-02-11,4.027610642547132
SKU0127,2024-02-18,4.027610642547132
SKU0127,2024-02-25,4.027610642547132
SKU0128,2024-01-07,7.755120735703705
SKU0128,2024-01-14,8.58116249953794
SKU0128,2024-01-21,8.533502250059357
SKU0128,2024-01-28,8.533502250059357
SKU0128,2024-02-04,8.142297067767595
SKU0128,2024-02-11,8.142297067767595
SKU0128,2024-02-18,8.142297067767595
SKU0128,2024-02-25,8.18270567450843
SKU0129,2024-01-07,15.539795053846188
SKU0129,2024-01-14,16.572407946750367
SKU0129,2024-01-21,16.686975602533902
SKU0129,2024-01-28,16.44005313452642
SKU0129,2024-02-04,16.41877822668725
SKU0129,2024-02-11,19.16245171706646
SKU0129,2024-02-18,20.649413390371283
SKU0129,2024-02-25,17.508401144343384
SKU0130,2024-01-07,12.021538142172938
SKU0130,2024-01-14,11.598589039517218
SKU0130,2024-01-21,11.810751996981065
SKU0130,2024-01-28,11.897043707275811
SKU0130,2024-02-04,11.262401400714406
SKU0130,2024-02-11,11.115437651742342
SKU0130,2024-02-18,11.221992793973572
SKU0130,2024-02-25,11.115437651742342
SKU0131,2024-01-07,3.2791458312158057
SKU0131,2024-01-14,3.173417511506284
SKU0131,2024-01-21,3.0823467423812296
SKU0131,2024-01-28,3.2799731714183706
SKU0131,2024-02-04,2.9788226429514104
SKU0131,2024-02-11,3.0613939245864805
SKU0131,2024-02-18,3.020109881487586
SKU0131,2024-02-25,3.165004861044168
SKU0132,2024-01-07,19.140087534492498
SKU0132,2024-01-14,19.02365673507109
SKU0132,2024-01-21,19.057961389768273
SKU0132,2024-01-28,19.655371065139388
SKU0132,2024-02-04,19.36001001483258
SKU0132,2024-02-11,24.45464966811048
SKU0132,2024-02-18,18.887405866391276
SKU0132,2024-02-25,18.78238712557466
SKU0133,2024-01-07,3.9099893630495837
SKU0133,2024-01-14,3.88631770178847
SKU0133,2024-01-21,3.7539628895645203
SKU0133,2024-01-28,4.008087150993959
SKU0133,2024-02-04,3.6656525794281056
SKU0133,2024-02-11,3.6656525794281056
SKU0133,2024-02-18,3.6354555176501595
SKU0133,2024-02-25,3.4217398629615534
SKU0134,2024-01-07,41.011961087968174
SKU0134,2024-01-14,38.537033665742776
SKU0134,2024-01-21,35.34049377270093
SKU0134,2024-01-28,38.021745830657736
SKU0134,2024-02-04,35.1048305204618
SKU0134,2024-02-11,35.20169485270206
SKU0134,2024-02-18,34.244253500715416
SKU0134,2024-02-25,33.929751231511
SKU0135,2024-01-07,6.115179617852405
SKU0135,2024-01-14,6.36075531423578
SKU0135,2024-01-21,6.22840050201183
SKU0135,2024-01-28,6.313666243316274
SKU0135,2024-02-04,6.577999368891778
SKU0135,2024-02-11,6.679613073102065
SKU0135,2024-02-18,6.514947997640679
SKU0135,2024-02-25,6.362341245560343
SKU0136,2024-01-07,110.77928607294616
SKU0136,2024-01-14,93.74791215278451
SKU0136,2024-01-21,94.93318735920283
SKU0136,2024-01-28,95.42636162496449
SKU0136,2024-02-04,94.34846182235644
SKU0136,2024-02-11,92.18599905252977
SKU0136,2024-02-18,92.28667137040128
SKU0136,2024-02-25,94.17424099966885
SKU0137,2024-01-07,6.801913634686186
SKU0137,2024-01-14,6.678027141777502
SKU0137,2024-01-21,6.630938070857996
SKU0137,2024-01-28,6.64728603376384
SKU0137,2024-02-04,6.679613073102065
SKU0137,2024-02-11,6.679613073102065
SKU0137,2024-02-18,6.679613073102065
SKU0137,2024-02-25,6.679613073102065
SKU0138,2024-01-07,16.785609316172444
SKU0138,2024-01-14,16.81933041475785
SKU0138,2024-01-21,16.876505310694863
SKU0138,2024-01-28,17.07487924844268
SKU0138,2024-02-04,16.90409112856797
SKU0138,2024-02-11,19.194282283625114
SKU0138,2024-02-18,19.561271365891727
SKU0138,2024-02-25,19.717775085918863
SKU0139,2024-01-07,55.36234341855246
SKU0139,2024-01-14,55.248448742724115
SKU0139,2024-01-21,55.5988161562396
SKU0139,2024-01-28,56.39210743708531
SKU0139,2024-02-04,56.192041029830676
SKU0139,2024-02-11,54.56283870335155
SKU0139,2024-02-18,54.19489072255087
SKU0139,2024-02-25,55.038854924618846
SKU0140,2024-01-07,4.9394093271342046
SKU0140,2024-01-14,4.787789008907036
SKU0140,2024-01-21,4.91315728899489
SKU0140,2024-01-28,5.238901087764121
SKU0140,2024-02-04,5.08909032118686
SKU0140,2024-02-11,5.08909032118686
SKU0140,2024-02-18,4.801282821133469
SKU0140,2024-02-25,4.714618207266308
SKU0141,2024-01-07,29.338925069469976
SKU0141,2024-01-14,28.366020146133554
SKU0141,2024-01-21,29.29625277715974
SKU0141,2024-01-28,31.644568606824034
SKU0141,2024-02-04,29.151100626084432
SKU0141,2024-02-11,29.151100626084432
SKU0141,2024-02-18,29.191228690737596
SKU0141,2024-02-25,29.151100626084432
SKU0142,2024-01-07,67.76205332997027
SKU0142,2024-01-14,64.16816963723207
SKU0142,2024-01-21,64.2635548800893
SKU0142,2024-01-28,63.56174152415466
SKU0142,2024-02-04,59.4582449550616
SKU0142,2024-02-11,60.41724230892594
SKU0142,2024-02-18,62.871508240525095
SKU0142,2024-02-25,61.05346955206578
SKU0143,2024-01-07,3.9099893630495837
SKU0143,2024-01-14,3.49489926527739
SKU0143,2024-01-21,3.3625444530534407
SKU0143,2024-01-28,3.3625444530534407
SKU0143,2024-02-04,3.319004362861923
SKU0143,2024-02-11,3.669138756274109
SKU0143,2024-02-18,3.7104227993730032
SKU0143,2024-02-25,3.411528317998665
SKU0144,2024-01-07,23.643105678101104
SKU0144,2024-01-14,23.61943401683999
SKU0144,2024-01-21,23.48707920461604
SKU0144,2024-01-28,23.48707920461604
SKU0144,2024-02-04,26.128235880204503
SKU0144,2024-02-11,23.128048446471954
SKU0144,2024-02-18,25.98394281480253
SKU0144,2024-02-25,30.498283502942613
SKU0145,2024-01-07,23.902517326069923
SKU0145,2024-01-14,23.852916569762353
SKU0145,2024-01-21,24.031949610070697
SKU0145,2024-01-28,24.031949610070697
SKU0145,2024-02-04,23.2649744748869
SKU0145,2024-02-11,24.760337111027763
SKU0145,2024-02-18,23.199254079083975
SKU0145,2024-02-25,23.09475231443847
SKU0146,2024-01-07,51.52901589240064
SKU0146,2024-01-14,50.987430349289205
SKU0146,2024-01-21,51.856359793195935
SKU0146,2024-01-28,52.3192864850808
SKU0146,2024-02-04,53.33464696890004
SKU0146,2024-02-11,79.26022598261447
SKU0146,2024-02-18,55.53854180797991
SKU0146,2024-02-25,55.12878745345622
SKU0147,2024-01-07,6.934740095546057
SKU0147,2024-01-14,6.700241511830844
SKU0147,2024-01-21,7.095047680869186
SKU0147,2024-01-28,7.022047644667918
SKU0147,2024-02-04,6.679613073102065
SKU0147,2024-02-11,6.679613073102065
SKU0147,2024-02-18,6.629470684711328
SKU0147,2024-02-25,6.391805573048674
SKU0148,2024-01-07,3.197089172767398
SKU0148,2024-01-14,3.8002976075685018
SKU0148,2024-01-21,3.3625444530534407
SKU0148,2024-01-28,3.3625444530534407
SKU0148,2024-02-04,3.020109881487586
SKU0148,2024-02-11,3.0613939245864805
SKU0148,2024-02-18,3.0613939245864805
SKU0148,2024-02-25,3.123720817945274
SKU0149,2024-01-07,43.4446560589854
SKU0149,2024-01-14,41.67151723054021
SKU0149,2024-01-21,43.47353589551822
SKU0149,2024-01-28,42.054499742550405
SKU0149,2024-02-04,43.271783928049416
SKU0149,2024-02-11,40.95234589384028
SKU0149,2024-02-18,40.612793802013066
SKU0149,2024-02-25,38.85065977854339
SKU0150,2024-01-07,27.280939605421402
SKU0150,2024-01-14,26.16517013389816
SKU0150,2024-01-21,27.3060797453282
SKU0150,2024-01-28,27.13139637388022
SKU0150,2024-02-04,25.130281674328668
SKU0150,2024-02-11,25.63104248758922
SKU0150,2024-02-18,25.4365913995907
SKU0150,2024-02-25,25.36267720776343
SKU0151,2024-01-07,20.36196762886379
SKU0151,2024-01-14,21.551737074153678
SKU0151,2024-01-21,19.352989077146514
SKU0151,2024-01-28,21.10050766945205
SKU0151,2024-02-04,20.182278023254852
SKU0151,2024-02-11,20.92972034121841
SKU0151,2024-02-18,19.754581327680864
SKU0151,2024-02-25,19.008757111710878
SKU0152,2024-01-07,28.604204256861063
SKU0152,2024-01-14,28.313895919830642
SKU0152,2024-01-21,27.8245891647487
SKU0152,2024-01-28,28.219409339827845
SKU0152,2024-02-04,27.829801412491584
SKU0152,2024-02-11,26.31361809126235
SKU0152,2024-02-18,26.095410834033103
SKU0152,2024-02-25,26.06948173898665
SKU0153,2024-01-07,11.023042589724756
SKU0153,2024-01-14,10.600093487069037
SKU0153,2024-01-21,10.812256444532881
SKU0153,2024-01-28,10.709095782195995
SKU0153,2024-02-04,11.075029045001507
SKU0153,2024-02-11,11.115437651742342
SKU0153,2024-02-18,11.075029045001507
SKU0153,2024-02-25,11.221992793973572
SKU0154,2024-01-07,27.332615327185387
SKU0154,2024-01-14,27.960218781727832
SKU0154,2024-01-21,28.64778160894117
SKU0154,2024-01-28,29.905880921666228
SKU0154,2024-02-04,28.710470540060577
SKU0154,2024-02-11,35.613033895289696
SKU0154,2024-02-18,34.5810290567605
SKU0154,2024-02-25,36.315287211000616
SKU0155,2024-01-07,28.110006805804787
SKU0155,2024-01-14,27.726422288595035
SKU0155,2024-01-21,27.53147834622887
SKU0155,2024-01-28,27.594067476371087
SKU0155,2024-02-04,26.239703899435078
SKU0155,2024-02-11,26.31361809126235
SKU0155,2024-02-18,25.838960050609035
SKU0155,2024-02-25,25.187684934805475
SKU0156,2024-01-07,10.4525653828681
SKU0156,2024-01-14,10.428893721606986
SKU0156,2024-01-21,10.585229285514487
SKU0156,2024-01-28,10.709095782195995
SKU0156,2024-02-04,10.702880778929382
SKU0156,2024-02-11,10.662472172188547
SKU0156,2024-02-18,10.702880778929382
SKU0156,2024-02-25,10.908964220938884
SKU0157,2024-01-07,159.6948933782065
SKU0157,2024-01-14,145.0212086744214
SKU0157,2024-01-21,147.5617459818162
SKU0157,2024-01-28,144.95192380846703
SKU0157,2024-02-04,146.04927520752238
SKU0157,2024-02-11,147.745003991949
SKU0157,2024-02-18,143.85662856803057
SKU0157,2024-02-25,145.26830177766655
SKU0158,2024-01-07,29.615691411587783
SKU0158,2024-01-14,27.726422288595035
SKU0158,2024-01-21,28.241387565511168
SKU0158,2024-01-28,27.61999657141754
SKU0158,2024-02-04,27.020453152613754
SKU0158,2024-02-11,26.949613118717377
SKU0158,2024-02-18,28.320995656352604
SKU0158,2024-02-25,34.30602703395773
SKU0159,2024-01-07,6.065317689315765
SKU0159,2024-01-14,6.411108217346709
SKU0159,2024-01-21,6.60316211291591
SKU0159,2024-01-28,6.60316211291591
SKU0159,2024-02-04,6.2607275413500565
SKU0159,2024-02-11,6.362341245560343
SKU0159,2024-02-18,6.074533745506953
SKU0159,2024-02-25,6.074533745506953
SKU0160,2024-01-07,41.26665821533067
SKU0160,2024-01-14,37.12154452642218
SKU0160,2024-01-21,38.78757207852946
SKU0160,2024-01-28,39.104128754130876
SKU0160,2024-02-04,37.630103437175485
SKU0160,2024-02-11,35.40991250614873
SKU0160,2024-02-18,35.14169710668172
SKU0160,2024-02-25,34.872070011909955
SKU0161,2024-01-07,7.344451361946129
SKU0161,2024-01-14,7.195686499990761
SKU0161,2024-01-21,7.834523363599575
SKU0161,2024-01-28,7.672994590979482
SKU0161,2024-02-04,8.05760250502223
SKU0161,2024-02-11,8.098886548121124
SKU0161,2024-02-18,8.05760250502223
SKU0161,2024-02-25,8.05760250502223
SKU0162,2024-01-07,52.13154679189609
SKU0162,2024-01-14,54.302456527057736
SKU0162,2024-01-21,52.52301115604966
SKU0162,2024-01-28,53.50810517204523
SKU0162,2024-02-04,53.96238907135923
SKU0162,2024-02-11,84.33975416856983
SKU0162,2024-02-18,57.104011775981064
SKU0162,2024-02-25,56.32346182993826
SKU0163,2024-01-07,65.21274835943788
SKU0163,2024-01-14,63.454895735512956
SKU0163,2024-01-21,61.8278076466404
SKU0163,2024-01-28,60.48576153738646
SKU0163,2024-02-04,61.37363950968607
SKU0163,2024-02-11,70.6011859961814
SKU0163,2024-02-18,72.83844521997463
SKU0163,2024-02-25,70.96410417715546
SKU0164,2024-01-07,9.183553650353186
SKU0164,2024-01-14,9.26925388669208
SKU0164,2024-01-21,9.112221739613489
SKU0164,2024-01-28,9.517735250208112
SKU0164,2024-02-04,9.367835006745745
SKU0164,2024-02-11,9.367835006745745
SKU0164,2024-02-18,9.367835006745745
SKU0164,2024-02-25,9.367835006745745
SKU0165,2024-01-07,64.46072990976859
SKU0165,2024-01-14,60.97226062649062
SKU0165,2024-01-21,60.944202971114514
SKU0165,2024-01-28,60.33177113523018
SKU0165,2024-02-04,60.950948052644534
SKU0165,2024-02-11,66.87247554110529
SKU0165,2024-02-18,66.42933250750318
SKU0165,2024-02-25,68.69838813818328
SKU0166,2024-01-07,21.475882121836904
SKU0166,2024-01-14,21.620834438885858
SKU0166,2024-01-21,22.801014851547347
SKU0166,2024-01-28,21.567565401949818
SKU0166,2024-02-04,21.434904629941947
SKU0166,2024-02-11,21.4608337249884
